"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 14.5128205128205 20.4869943274312 21.9632754342432 3.5844882644168 5.58966087675765 3.17340314633308
2 7.93846153846154 9.91664245452311 24.0337486374843 3.0193686167754 7.26425355189723 3.08459282333482
3 6.56410256410256 13.6936306204071 27.4729233132459 2.17486121467237 9.89893654732364 2.13180270388318
4 11.3513513513514 20.9141316076212 29.9691891891892 2.48133518983718 13.2013513513514 1.40549724504859
5 17.9594594594595 21.4723266277973 32.2268235977913 2.40088439855376 16.1040685847137 1.16215505923133
6 27.6666666666667 38.0706110874442 33.200475734355 1.82366053831823 18.1094348659004 1.77367029004118
7 25.0405405405405 40.9451493495292 32.7582970066841 1.51097336226673 17.9720139494333 1.58020037155916
8 24.8783783783784 27.4341143584157 32.2695526792301 1.58460264457393 17.7994836027094 1.38265116317971
9 63.8472222222222 65.2155568036212 29.4112698412698 1.64159371708495 16.2266534391534 1.44561060765842
10 22.75 21.8175879248175 27.2656521649569 1.90394208382803 13.1333405429902 1.65273677956852
11 11.9189189189189 19.82335656405 24.8322579171464 2.77809815836682 8.65564607203553 2.34163427961829
12 10.4081081081081 15.3254939811337 22.4758981450861 2.89862124763404 5.97065007165118 3.00779449053132
