"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 24.6823529411765 32.4933230492166 19.5117543045485 3.51061945682482 6.11574555753074 1.72613518310449
2 20.96 20.3077672767024 21.8334681186356 3.3198301630984 7.52263849141189 1.55375583900183
3 27.8470588235294 31.6883903345758 26.0163187855788 2.25852556962915 11.2432637571158 1.81429836732144
4 49.9647058823529 43.6980540607789 28.9740973630832 2.89774785444317 15.2638945233266 1.74549876098969
5 84.0194444444444 58.7110348325688 31.2399741138988 3.05436253794423 18.97648347272 1.33484697426874
6 123.289189189189 103.239817318125 33.3802143522833 2.43828475202085 20.9333178005592 1.17126126180759
7 106.433333333333 122.744012364875 33.9974436010964 2.43756910658606 20.8387623866751 1.08494091395209
8 154.216666666667 123.599640545016 34.1160244922342 2.15429148496228 20.8128136200717 0.984663271255184
9 284.18 149.002453197333 30.4748243021346 1.79957275021932 19.2477668308703 1.05587201007095
10 120.305714285714 91.9483932714981 26.8881246243238 1.86214660642867 15.5477933613838 1.74074605968574
11 26.4705882352941 28.2272974415833 23.0229445571332 2.18791642798615 10.6873563218391 1.7861754777095
12 22.128125 28.2049210345379 19.5421355938294 2.17783871064411 6.59031658565878 1.56907353660076
