"anio" "ppAcc" "mTmax" "mTmin"
1970 -0.43802432264805 -5.24996403734126 -3.36275998487694
1971 10.0578827066579 -1.58790535900585 1.02330775531387
1972 7.85473241041209 -6.4442230358777 -1.95286384125775
1973 9.82519042817802 -8.98752908017851 -8.9244894429549
1974 -16.4492334418818 -1.63320917770695 -3.06756170435559
1975 13.9839460435634 -4.26838129881843 -3.78994938455092
1976 11.6768268569329 -13.2483367248901 -10.2018025021531
1977 -4.02247559114688 -2.77335528168364 -4.05535701291005
1978 12.825435550706 -5.98992640945875 -3.12742808669227
1979 -5.84935752219117 -3.17957952270266 -3.11745035630282
1980 -5.97313001074431 2.03456405335239 2.43529291321096
1981 10.9341919256141 -5.00985379822574 -2.12965504774832
1982 -8.18123120653226 -2.11771588549164 -5.15852356327242
1983 8.24585347424 -2.96166357860754 -2.39586529243658
1984 -13.4341356207274 -5.95477262664126 -13.1073394008043
1985 -3.02239388363754 2.87837061413359 3.99450519358396
1986 -6.60684515213636 -0.819308332809665 7.37072545338473
1987 1.62650078641827 -4.47224848297286 -8.51540249698759
1988 7.9735539994231 -3.60541066230776 -4.99770730354276
1989 -10.2259527174301 3.59938188226564 -6.53981187987935
1990 -12.8548803742987 7.12552910449831 0.255022515327201
1991 -2.05696847292307 1.43234922106503 -0.593084567775014
1992 5.67633661187689 -2.60391982494781 -0.579699142580615
1993 -3.92345760030437 1.61356449586945 -3.65624779733221
1994 -1.80447259627467 5.41153463030817 3.49778489189369
1995 -8.052507818437 4.77728116849327 1.24281782388097
1996 -16.3997244464605 10.3575989070919 -1.33135369916673
1997 1.43341570427538 1.77696569425805 0.856016467346758
1998 -17.2166228709112 35.5656820891778 46.9337895254226
1999 -16.3749699487499 38.1284907704386 26.9719626483932
2001 4.66140220574117 -5.2141518379069 1.68259897435128
2002 8.54290744676752 0.852803963469891 3.86982876695348
2003 7.80027251544871 -5.54827640764355 -2.23738164233735
2004 16.9594366683808 -5.50297224888509 -2.44043681397664
2005 12.6323504685632 -9.04793417177998 0.374755279999836
2006 8.05771929163923 -4.24572938946788 1.4623278924488
2008 3.45338271746256 -5.65791170046561 -4.09912937249963
2009 -11.3349542148662 0.570162281395221 -2.58943576511734
