"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 -19.5026315789474 -4.1502319774842 -2.01943783881903
1970 2 -16.3783783783784 0.00940131112540143 0.28926534529983
1970 3 -30.9314285714286 -3.526705863658 -2.80852269717672
1970 4 -6.4891891891892 0.252327697155298 -0.2689111525318
1970 5 -52.8621621621622 -2.9117117117117 -2.9572362685265
1970 6 -39.427027027027 -2.304333422092 -1.3439877069187
1970 7 42.35 -1.8895255015861 -0.821584167593603
1970 8 -49.46 -1.3700035901148 0.0939056329489993
1970 9 -105.483333333333 -2.8833971902937 -0.194393358876201
1970 10 -47.325714285714 -2.5782795698925 -1.752089093702
1970 11 -24.8257142857143 -0.734712643678201 -3.5781773399015
1970 12 -20.5527777777778 2.9944673894634 1.72894498688529
1971 1 -12.5026315789474 2.7046067321932 0.89991699989065
1971 2 -21.3783783783784 1.4915441682683 -1.33573465470017
1971 3 -35.9314285714286 2.1345844589226 -0.9698130197574
1971 4 -38.4891891891892 0.285661030488598 -1.3689111525318
1971 5 -2.36216216216221 0.136675385062496 -0.392720139494298
1971 6 9.07297297297301 -0.671000088758696 -0.177321040252099
1971 7 -24.65 -0.163719049973203 -0.789326103077499
1971 8 14.54 -3.2087132675342 -1.3415782380187
1971 9 -13.483333333333 -1.6000638569604 -0.227726692209501
1971 10 86.674285714286 -1.5944086021506 2.0543625192013
1971 11 -9.3257142857143 -0.7680459770115 1.1884893267652
1971 12 -8.0527777777778 0.946080292689199 1.89023530946598
1972 1 -18.0026315789474 1.5271873773545 1.57733635472936
1972 2 -5.8783783783784 -2.2455247972489 -0.609133669478501
1972 3 37.5685714285714 -0.0589639281741015 0.9011547221781
1972 4 -18.4891891891892 0.302327697155299 1.8144221808015
1972 5 163.637837837838 -5.0730020342923 -0.2153007846556
1972 6 179.572972972973 -4.3710000887587 -1.1439877069187
1972 7 29.85 -3.6637190499732 -1.0796486837227
1972 8 -95.96 -2.4990358481793 -1.0835137218897
1972 9 0.516666666666993 1.333269476373 0.888939974457198
1972 10 34.174285714286 0.0991397849461997 0.9575883256529
1972 11 -1.8257142857143 -4.5680459770115 -1.7281773399015
1972 12 -16.5527777777778 -1.0861777718269 -1.99686146472762
1973 1 20.9973684210526 -3.8599093968391 -2.95492170978677
1973 2 29.1216216216216 -5.3834558317317 -2.10359179755731
1973 3 -34.4314285714286 0.666842523438799 1.3527676254039
1973 4 -39.9891891891892 -2.081005636178 -1.6522444858651
1973 5 15.1378378378378 -1.734292356873 -2.0217523975588
1973 6 374.572972972973 -3.9376667554253 -1.4606543735854
1973 7 -1.65000000000001 -3.0185577596507 -0.5151325546904
1973 8 101.04 -4.9022616546309 -1.4706104960833
1973 9 -102.483333333333 -0.866730523626998 -0.111060025542802
1973 10 99.674285714286 -1.1589247311828 0.635007680491601
1973 11 7.6742857142857 1.4986206896552 1.5051559934318
1973 12 -0.552777777777798 0.478338357205299 -2.19040985182439
1974 1 -15.5026315789474 0.0433164096124976 0.39991699989065
1974 2 -21.3783783783784 0.759401311125401 -2.55002036898589
1974 3 -6.9314285714286 0.489423168600098 1.7076063350813
1974 4 -41.9891891891892 -0.797672302844703 -0.2689111525318
1974 5 -69.3621621621622 0.459256030223798 0.704054054054101
1974 6 13.072972972973 -0.354333422091997 -1.5773210402521
1974 7 -50.15 -1.7927513080378 -1.9248099740453
1974 8 -101.46 0.871931893756205 -0.260933076728399
1974 9 224.016666666667 -1.3500638569604 -1.2410600255428
1974 11 -21.3257142857143 -0.701379310344802 -0.811510673234801
1974 12 -9.0527777777778 -2.9732745460205 -0.851700174405039
1975 1 -24.5026315789474 0.494929312838398 -0.809760419464189
1975 2 14.1216216216216 -0.633455831731698 -0.407163226128741
1975 3 -30.4314285714286 1.973294136342 0.7721224641136
1975 4 -23.4891891891892 -0.6476723028447 0.714422180801499
1975 5 115.637837837838 -1.8794536471955 -0.2153007846556
1975 6 18.572972972973 -1.9376667554253 -1.1106543735854
1975 7 100.85 -2.8250093725539 -1.1441648127549
1975 8 137.04 -3.7893584288245 -1.1157717864058
1975 9 -45.983333333333 -3.766730523627 -2.7943933588762
1975 10 -48.325714285714 -0.6750537634409 -1.2198310291858
1975 11 -22.3257142857143 0.8986206896552 -1.3781773399015
1975 12 23.4472222222222 -0.666822933117299 -1.30331307763084
1976 1 -20.5026315789474 -1.2308771387745 -2.39040558075451
1976 2 -17.3783783783784 2.5303372717166 -1.00568539361643
1976 3 20.0685714285714 -1.8815445733354 0.239864399597501
1976 4 9.5108108108108 -2.8476723028447 0.747755514134898
1976 5 -4.86216216216221 -4.5246149375181 -2.7798169136878
1976 6 -15.927027027027 -2.07100008875869 -1.1606543735854
1976 7 178.85 -5.1637190499732 -1.2409390063033
1976 8 -15.96 -2.5958100417277 -1.9706104960833
1976 9 41.016666666667 -0.916730523626999 0.0222733077904991
1976 10 -12.825714285714 -4.8847311827957 -2.9778955453149
1976 11 84.6742857142857 -7.7680459770115 -3.6781773399015
1976 12 5.4472222222222 -4.5055326105366 -1.31944210988891
1977 1 1.9973684210526 -5.9405545581294 -1.95492170978677
1977 2 7.6216216216216 -4.0798844031603 -1.60359179755731
1977 3 -26.4314285714286 -0.8815445733354 -1.0827162455638
1977 4 -25.9891891891892 -4.131005636178 -1.2522444858651
1977 5 44.6378378378378 -3.4762278407439 0.3169572798605
1977 6 -40.427027027027 -1.254333422092 -1.2773210402521
1977 7 25.35 -0.486299695134498 -0.595777715980702
1977 8 66.04 0.323544796982006 0.174550794239298
1977 9 8.01666666666699 0.749936143039605 0.472273307790498
