"anio" "ppAcc" "mTmax" "mTmin"
1970 456 29.2739726027397 15.1479452054795
1971 506 28.4876712328767 16.4054794520548
1972 376 25.5546448087432 16.5710382513661
1973 543 24.7890410958904 17.7205479452055
1974 162 26.2301369863014 18.7041095890411
1975 318 26.2961643835616 17.6764383561644
1976 817.3 23.8931693989071 17.2868852459016
1977 592.2 25.6115068493151 17.4109589041096
1978 722.4 26.0797260273973 12.2876712328767
1979 587.9 27.1246575342466 14.9808219178082
1980 802.1 28.2062841530055 13.3469945355191
1981 888.9 26.4323287671233 7.85917808219178
1982 570.3 29.2682634730539 10.6047904191617
1983 111 23.5110169491525 5.73728813559322
1984 70 28.0161290322581 6.87096774193548
1985 653 27.1780821917808 5.47397260273973
1986 599.6 26.4493150684931 5.02739726027397
1987 478 25.786301369863 10.9698630136986
1988 815 25.3907103825137 14.3756830601093
1989 459.5 27.4438356164384 12.241095890411
1990 619 28.0493150684932 12.9205479452055
1991 513 26.6493150684932 13.2465753424658
1992 448 27.7068493150685 15.2876712328767
1993 497 28.2054794520548 16.1150684931507
1994 394 30.1208791208791 16.5302197802198
1995 285 27.8849315068493 13.5780821917808
1996 307.9 28.7718579234973 15.4043715846995
1997 641.4 26.5328767123288 14.5986301369863
1998 692.5 29.0989010989011 14.4381868131868
1999 360.5 28.8082191780822 15.1068493150685
2000 148 28.6179401993355 14.5348837209302
2001 475 24.027397260274 11.2684931506849
2002 718 24.3452054794521 11.0328767123288
2003 707.2 24.5872576177285 11.4903047091413
2004 551.5 23.8972222222222 10.8888888888889
2005 592.6 24.5329341317365 11.2215568862275
2006 447.9 25.541095890411 11.4493150684932
2008 723 26.1242937853107 11.2853107344633
2009 551.8 25.8463687150838 11.4217877094972
