"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 28.5026315789474 36.0562584951823 21.843780364581 3.471503552538 7.53556687107709 1.94739030044531
2 21.3783783783784 23.2045270383836 24.3834558317317 3.5032321552738 9.2643060832716 2.12858857068557
3 35.9314285714286 38.0031172980553 28.026705863658 1.81646829136325 12.7278775358864 1.64334201767138
4 52.4891891891892 57.4077268501558 31.1976723028447 2.19497245617031 16.6189111525318 1.29571207331378
5 85.8621621621622 65.5835148296995 32.992356873002 2.73227510617113 20.070139494333 1.24556948273861
6 86.427027027027 91.6418167791461 35.104333422092 2.18203934371294 22.1606543735854 1.12351194608924
7 80.65 85.8110598932329 35.7282351790055 2.60960047973188 22.160293845013 0.79773368206303
8 104.46 89.5188747760855 35.9667777836632 2.23375977383786 22.1319008186639 0.764547594309095
9 205.483333333333 161.421112975613 32.2833971902937 2.37514081319911 20.4777266922095 1.10760637468973
10 101.325714285714 83.9343102489965 28.9008602150538 2.01448372756081 16.7843471582181 1.37971609912118
11 24.8257142857143 28.9437420124052 25.2680459770115 2.79143139169146 11.9281773399015 1.73801763657083
12 20.5527777777778 23.9516594845429 22.1506939008592 2.4355831620111 8.22266791634052 1.6821575550317
