"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 25.1166666666667 43.9303442150997 16.0643369175627 4.92675466381613 1.96111111111111 1.91669202181595
2 13.1972222222222 16.249017308504 16.3195755792739 4.54603920481378 2.35928206531655 1.60838353823217
3 13.8235294117647 21.8452416124237 19.202688172043 5.22779268156097 4.57504743833017 2.49318262076855
4 29.6470588235294 26.7841906705284 21.3540669371197 5.4034963960937 6.25912778904665 2.37901449541334
5 55.9914285714286 52.6312050773983 24.4803993855607 3.93705986532589 9.29016897081413 3.1221592273831
6 75.6 70.3869184274627 25.3886877394636 3.23914541561767 10.3712962962963 3.17549496960585
7 71.8027777777778 77.5311199679978 25.8212066905615 2.56535079482987 10.8354540023895 3.08085144714429
8 112.314705882353 68.7984149410124 24.8545540796964 3.06349608661827 10.1840607210626 3.05876683938631
9 193.702777777778 144.6510826311 23.0190357598978 2.93684680190466 8.89920178799489 2.96148975273448
10 64.7294117647059 46.2511164773465 20.9912713472486 3.58437957747943 6.55401644528779 2.2402394410235
11 26.2375 38.7701394075056 18.6151867816092 4.29031375816069 4.11970545977012 1.99922410674738
12 13.6818181818182 21.373529986666 16.9556044314109 4.02829600827867 2.39622026718801 1.65308960277318
