"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 -96.8633308439134 -0.218327628140997 -5.5381469931317
1970 2 36.5853658536589 -17.238898512544 -9.41181724679259
1970 3 -72.3130167275524 -31.178741653436 -22.48514652241
1970 4 -25.8461538461538 5.10466338259402 13.168472906404
1970 5 9.92251937015752 -26.631421744325 -19.865484724356
1970 6 73.5371358227328 -16.547352771491 -9.849221142325
1970 7 3.76088027590732 -14.787933094385 -1.303464755077
1970 8 5.21349752118978 -7.80271804062103 3.28210872162501
1970 9 6.14084393945511 -19.309884683751 -2.17086460326101
1970 10 -87.8335562909245 -25.824506653483 -9.56676142215599
1970 11 -100 -7.02587848932701 -35.4635467980293
1970 12 -97.2451790633609 33.544403566642 28.7622023225306
1971 1 64.8991784914112 35.940946565407 16.4981433294489
1971 2 -39.9024390243901 14.725387201742 -7.62610296107839
1971 3 -100 18.659968023984 -5.87224329660399
1971 4 -95.3846153846154 -2.89533661740599 -10.331527093596
1971 5 -76.7558110472382 2.239545997611 2.87645075951502
1971 6 -34.7148132950349 -4.71401943815799 7.15077885767499
1971 7 -50.4844802102152 0.695937873356982 -1.464755077658
1971 8 154.757716296178 -28.609169653524 -4.78240740740699
1971 9 126.022804833983 -30.143218017084 1.66246873007299
1971 10 185.151024431458 -21.630958266386 17.691303093973
1971 11 -96.1092583770049 -5.35921182266001 5.36978653530401
1971 12 -65.2892561983471 16.447629373094 24.8912345805956
1972 1 -88.3495145631068 24.973204629924 23.4336272004163
1972 2 -26.9268292682925 -3.20564728101701 1.56724679261622
1972 3 16.2853297442801 0.756742217532 24.289047025977
1972 4 11.3846153846154 17.771330049261 28.001806239738
1972 5 181.929517620595 -42.92174432497 -7.28483956306498
1972 6 100.258514567091 -33.547352771491 -9.849221142325
1972 7 80.3251765478731 -25.271804062126 -12.755077658303
1972 8 -80.2814648968495 -15.06078255675 -12.363052568697
1972 9 -2.25237884931917 9.85678198291602 6.99580206340599
1972 10 -61.9798634091389 12.885170765872 1.72356115848899
