"anio" "ppAcc" "mTmax" "mTmin"
1970 225 25.6972602739726 16.9882191780822
1971 490 27.3191780821918 18.0684931506849
1972 259.5 24.9863387978142 15.9617486338798
1973 472 26.4821917808219 14.7887671232877
1974 121.5 28.3397260273973 15.372602739726
1975 391.5 26.555223880597 16.134328358209
1976 570 23.7439890710382 14.3374316939891
1977 132 25.5608815426997 15.3826446280992
1978 240 26.7668493150685 14.7813698630137
1979 185.5 29.1093150684931 14.3123287671233
1980 256.5 29.5874316939891 15.2879781420765
1981 444.8 27.0780821917808 13.586301369863
1982 236.3 28.181095890411 13.3753424657534
1983 398.5 27.6093406593407 12.489010989011
1984 278.1 27.1809210526316 13.2796052631579
1985 180 27.5229508196721 12.9819672131148
1986 506.5 28.0917808219178 13.8641095890411
1987 289.5 26.8123287671233 12.6616438356164
1988 431.5 28.1094890510949 14.3175182481752
1989 249.5 28.2534246575342 12.941095890411
1990 281.8 27.5958083832335 12.9775449101796
1991 218.7 27.3106617647059 13.1029411764706
1992 307 29.1962025316456 14.5357594936709
1993 247.7 27.227397260274 14.5479452054795
1994 150.7 28.441095890411 15.4684931506849
1995 245 28.7205479452055 15.4191780821918
1996 224.2 29.2213114754098 14.8633879781421
1997 381.6 27.9068493150685 14.2027397260274
1998 288.1 29.8818681318681 15.25
1999 182.1 29.8379120879121 13.6043956043956
2000 228.8 28.6294444444444 14.1722222222222
2001 221.2 27.4861111111111 14.4308333333333
2002 354.3 27.6986301369863 14.2958904109589
2003 355.2 27.1440443213296 14.4016620498615
2004 225.6 26.7404371584699 14.5655737704918
2005 446.8 27.4931506849315 14.1068493150685
2006 207.2 29.3262839879154 15.1570996978852
2008 394.4 28.2961876832845 13.1935483870968
2009 216.9 28.9204892966361 14.4189602446483
