"anio" "ppAcc" "mTmax" "mTmin"
1970 143 29.8934246575342 13.6821917808219
1971 438 30.2356164383562 14.1890410958904
1972 187.5 30.3852459016393 13.6502732240437
1973 336 30.6164383561644 13.5479452054795
1974 101 29.7727272727273 13.7414772727273
1975 225 30.372602739726 13.8383561643836
1976 372.5 27.6153005464481 12.3237704918033
1977 197 27.2778082191781 10.4904109589041
1978 350 27.1295890410959 11.7972602739726
1979 138 27.1646575342466 11.0328767123288
1980 167 27.4997267759563 12.0218579234973
1981 406.5 26.7079452054795 12.0767123287671
1982 176 28.3915068493151 11.7219178082192
1983 151 27.3661157024793 9.47107438016529
1984 113 26.0826446280992 10.0867768595041
1985 299 28.458904109589 11.8756164383562
1986 197 26.9547325102881 11.0205761316872
1987 315 27.7945205479452 11.6347945205479
1988 495.1 28.0109589041096 11.9161643835616
1989 133 28.3794520547945 11.6232876712329
1990 177 27.9219178082192 12.413698630137
1991 203 26.8506849315068 12.9945205479452
1992 256 27.1857923497268 12.344262295082
1993 333 27 12.7912087912088
1994 129 26.5095890410959 13.4191780821918
1995 36.5 27.4769736842105 12.1282894736842
1996 120.6 27.8647540983607 12.1983606557377
1997 243 26.8671232876712 11.9493150684932
1998 248 29.0631868131868 13.0791208791209
1999 101 29.4506849315068 12.4506849315068
2000 230 28.6898907103825 12.7841530054645
2001 187 26.889552238806 12.3671641791045
2002 347 28.0369863013699 12.5890410958904
2003 313.5 27.2547945205479 12.8219178082192
2004 230 27.4590163934426 13.7704918032787
2005 358.5 27.2774725274725 12.5164835164835
2006 212 28.8328767123288 12.572602739726
2008 172 28.5027932960894 11.6759776536313
2009 165 29.0225352112676 13.312676056338
