"anio" "ppAcc" "mTmax" "mTmin"
1970 -6.33298109621354 -15.1176848674282 21.6140671756046
1971 17.376984355468 -2.83725185354746 30.8202919039858
1972 -3.24621200910783 -20.5004629107115 12.8663617354528
1973 15.7664961361085 -9.17453612000132 2.8700722175914
1974 -15.5932883575307 4.88987871684207 7.84558956381994
1975 8.56403493286186 -8.6215698694267 14.3371069038371
1976 24.5347097748436 -29.9069769289753 -0.976262596893166
1977 -14.6538368962376 -16.1502833538791 7.93116774436081
1978 -4.99090758008062 -7.01923715016634 2.80703187580412
1979 -9.86710802203023 10.716861206029 -1.19019275898887
1980 -3.51462671233441 14.3369455052901 7.12440856412121
1981 13.3328694935208 -4.66272162588137 -7.37748556401345
1982 -5.32195238072674 3.68880258254531 -9.175302718681
1983 9.19033590705722 -0.640271171940407 -16.7287261702052
1984 -1.58204084910301 -3.88407197082354 -9.99118667433832
1985 -10.3592016446123 -1.29437622816083 -12.5276939362991
1986 18.8532652232142 3.01254900779409 -5.00997050578889
1987 -0.562064976841991 -6.67488717038519 -15.2575282873937
1988 12.1428976425496 3.14662776388259 -1.14596737728098
1989 -4.14092768652977 4.23644351424472 -12.8760042643271
1990 -1.25099604845689 -0.742731487387746 -12.5653813338213
1991 -6.89665197298937 -2.90173358368236 -11.4967392699998
1992 1.00368745864641 11.3747340437172 0.713910766588885
1993 -4.30197650846573 -3.53217500551532 0.817758868302357
1994 -12.9807185794586 5.6574057802096 8.66277917957784
1995 -4.54354974136965 7.77329119814157 8.24251023433134
1996 -6.4045583504073 11.5648476859641 3.50600011795393
1997 7.67826641221413 1.61233071651557 -2.1241237484266
1998 -0.687325171681061 16.5662859403573 6.80075426938682
1999 -10.1713113523537 16.2334705223248 -7.2232843209771
2000 -5.9929891387932 7.08349641769267 -2.38419758645771
2001 -6.67297305363388 -1.57330995152316 -0.180282592181746
2002 5.23569261285222 0.0357886404092231 -1.33028240740465
2003 5.31621702382019 -4.16328601374864 -0.428883778610105
2004 -6.27929815556823 -7.21921813454026 0.967991619676625
2005 13.5118126290052 -1.52000946101149 -2.94131336418449
2006 -7.92557500202461 12.3596523928309 6.00904672084451
2008 8.82350247931422 4.56022593437489 -10.7245737229332
2009 -7.05770079492532 9.2871572895708 -0.281466482034022
