"anio" "ppAcc" "mTmax" "mTmin"
1970 477 27.9068493150685 14.727397260274
1971 792 29.4821917808219 15.8369863013699
1972 1136.5 27.8114754098361 15.7131147540984
1973 1317 27.5082191780822 14.9616438356164
1974 646.5 29.0763473053892 15.2032934131737
1975 1062.5 28.3904109589041 15.0383561643836
1976 1100 26.4849726775956 14.3879781420765
1977 859.5 28.0986301369863 15.2383561643836
1978 1248.5 27.7260273972603 15.5904109589041
1979 734 28.1424657534247 15.0698630136986
1980 547.5 29.2896174863388 15.9371584699454
1981 915 28.285989010989 15.5730769230769
1982 458.5 29.7452054794521 15.4871232876712
1983 1161 28.4506849315068 15.1520547945205
1984 832.3 29.1487603305785 15.6691460055096
1985 772.1 29.9808219178082 15.9958904109589
1986 533.5 31.0734463276836 15.4124293785311
1987 454 29.6614525139665 16.4558659217877
1988 35.5 24.2428571428571 8.14285714285714
1989 753 30.7733918128655 16.0675438596491
1990 534.1 30.6460055096419 16.5556473829201
1991 447 31.2306501547988 17.7578947368421
1992 868 29.9985915492958 16.5146478873239
1993 741.5 30.7948640483384 16.5438066465257
1994 569.1 31.1283333333333 16.7805555555556
1995 914.7 31.5531914893617 16.5306990881459
1996 644.6 31.966573816156 15.8454038997214
1997 785.1 31.0798898071625 16.1074380165289
1998 515.4 33.4299065420561 17.3582554517134
1999 604.1 33.1261538461538 16.2215384615385
2000 505.9 33.4601226993865 17.9570552147239
2001 990.2 28.9670658682635 16.811377245509
2002 1114.4 28.8684931506849 16.1123287671233
2003 1388 27.9178082191781 16.5890410958904
2004 903.6 27.8301369863014 16.6986301369863
2005 1199.1 28.4615384615385 16.489010989011
2006 216.2 29.1346153846154 14.71875
2008 921.5 29.030487804878 14.3368902439024
2009 862.2 29.7335164835165 15.8598901098901
