"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 15.2948717948718 37.2420387021664 30.6923637850223 1.68801794077795 8.92480201173193 1.51229297050164
2 7.0675 12.5508276874884 33.0320157133735 1.66106556032323 10.4634666347382 1.49333299563495
3 2.98 10.8151413329314 35.9272849462366 1.18482234668289 12.7587634408602 1.16143145069607
4 1.4675 3.61764815938867 38.3174224137931 1.52387961003383 15.7529115353038 1.12386387928332
5 19.3575 24.1383181652358 39.6193858917316 1.15000296594422 19.1066884501298 1.1666197278957
6 170.2925 66.7941206820803 36.947111042693 1.77294361167868 21.3017692939245 0.736454044966798
7 233.65 60.1346565889997 32.837755839822 1.06700620340324 19.9086591583241 0.433408576322637
8 210.945 76.0674665118963 32.6485752688172 0.771167111268236 19.6125806451613 0.569993186787177
9 135.41 58.3536688363865 32.6701666666667 0.810810136174356 19.4245 0.734670323567302
10 46.2375 34.2439340501463 33.2263037634409 1.17481332437633 16.5002016129032 1.40749340061097
11 11.4675 19.476670956261 32.5805027998821 1.13061952084394 11.7134997298359 1.30456114469294
12 7.84 11.672514285431 30.594435483871 1.26436650503699 9.68075268817204 1.69708893846121
