"anio" "ppAcc" "mTmax" "mTmin"
1970 995.4 26.2568681318681 9.99697802197802
1971 973.6 26 10.1342465753425
1972 783.8 26.4173553719008 10.5438016528926
1973 1093.2 26.0673076923077 9.66758241758242
1974 763.6 26.1584022038567 9.44077134986226
1975 999.5 26.1274238227147 9.29362880886427
1976 1054.6 25.6543715846995 10.1065573770492
1977 754.4 26.2046703296703 9.67582417582418
1978 735.5 26.271978021978 9.78434065934066
1979 474.3 26.6164383561644 9.8041095890411
1980 946.5 26.0263736263736 10.8392857142857
1981 877.8 25.4547945205479 11.866301369863
1982 546.7 26.7301369863014 11.7068493150685
1983 769.8 25.3120879120879 10.8076923076923
1984 674 25.2745901639344 10.5601092896175
1985 835.7 25.8493150684932 10.6123287671233
1986 326.6 25.122 8.242
1987 789.8 25.8739612188366 8.25207756232687
1988 216 26.953125 5.24921875
1989 639.6 27.1306818181818 7.70454545454545
1990 734.9 26.0508474576271 8.42305084745763
1991 376.6 26.4666666666667 8.105
1992 10.7 23.9594594594595 4.98648648648649
1993 544.1 26.6037037037037 8.88777777777778
1994 280.7 26.856 8.836
1995 821 27.439606741573 8.47612359550562
1996 858.4 27.0378151260504 8.68487394957983
1997 848.4 25.9657303370787 8.73595505617978
1998 978.6 26.997191011236 8.99578651685393
1999 671.3 26.5760563380282 8.52253521126761
2000 790.5 26.3626373626374 8.91346153846154
2001 825.7 25.8911845730028 9.23415977961433
2002 891.6 25.8118131868132 9.71291208791209
2003 866.2 27.2200598802395 10.1377245508982
2004 877.1 26.8333333333333 9.90138888888889
2005 723.2 26.8621917808219 9.47260273972603
2006 740.2 26.8684931506849 9.80356164383562
2007 695.8 27.1277472527473 9.30769230769231
2008 862.3 26.8044776119403 9.64179104477612
2009 561.1 27.4643835616438 9.56027397260274
