"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 15.9051282051282 41.4765561474377 24.5327100319036 1.36706480513612 9.98034384969868 1.18858295343032
2 4.6825 7.21856181073381 26.3408492747674 1.25242453710134 11.062867816092 1.57334513745513
3 2.27 7.47104496175152 28.9094606970708 1.15976027872799 12.857575546904 1.20491338964458
4 4.57 12.405441320605 31.0792040229885 1.44364263384257 15.1433304597701 1.24276130610486
5 21.685 24.8422050922649 32.33992332015 1.13172800656875 16.9345946112965 1.08570487526177
6 199.713157894737 94.7312733289009 30.1922837265578 1.30514003153686 17.4249727767695 0.828195439385913
7 275.725641025641 78.7416418887835 27.2453267162944 1.02993529752159 16.5227460711332 0.498516309379027
8 224.279487179487 70.1596681992964 27.1483870967742 0.7123256654517 16.4784946236559 0.490881491241153
9 173.661538461538 69.632775916097 26.9176068376068 0.839672015025813 16.6308547008547 0.464516171574493
10 57.51 35.4532252339217 27.0214784946237 1.09010910171528 15.2427016129032 0.633390554460336
11 14.2128205128205 19.0874604675037 26.111615089891 1.0360202649605 12.5309374342133 1.15212933959938
12 6.47179487179487 9.15920442183848 24.6847808105873 1.16918977787511 10.7458229942101 1.30202233500242
