"anio" "ppAcc" "mTmax" "mTmin"
1971 963.2 28.1797385620915 12.609477124183
1972 999.5 28.4071038251366 12.0464480874317
1973 1165.4 28.0424657534247 11.6945205479452
1974 748.5 28.0150684931507 11.2904109589041
1975 877.8 27.9232876712329 11.4027397260274
1976 1053.7 27.5931693989071 11.8784153005464
1977 1011.9 27.9561643835616 11.6630136986301
1978 799 27.8461538461538 11.6758241758242
1979 710.2 28.2008219178082 11.6643835616438
1980 1056 27.6819672131148 12.2245901639344
1981 910.5 27.2246575342466 11.972602739726
1982 670.5 28.3991758241758 12.0412087912088
1983 918.8 27.0055096418733 11.5104683195592
1984 852.5 26.7390710382514 11.8825136612022
1985 1004.5 26.7643835616438 12.0328767123288
1986 795.5 26.46 12.0054794520548
1987 624 29.0993031358885 12.7909407665505
1988 868.5 28.9534246575342 11.9054794520548
1989 659 28.8963585434174 11.8571428571429
1990 757.5 28.4785310734463 12.5028248587571
1991 894 29.0315934065934 12.1538461538462
1992 1143 27.3819718309859 11.7225352112676
1993 509.5 29.0613832853026 11.2492795389049
1994 845 29.4656160458453 11.8896848137536
1995 798.5 29.6476323119777 11.8621169916435
1996 727 29.5969945355191 11.3497267759563
1997 803.2 28.6346153846154 11.0395604395604
1998 727.6 29.3849315068493 11.8191780821918
1999 791.8 29.0287671232877 10.9452054794521
2000 527.6 29.5910447761194 11.7014925373134
2001 723.5 29.2027397260274 11.2479452054795
2002 995.5 29.504132231405 12.3471074380165
2003 1272.5 29.6890410958904 12.0780821917808
2004 1118 29.2581967213115 11.2540983606557
2005 989.5 29.8698630136986 10.6684931506849
2006 966.2 29.7794520547945 11.441095890411
2007 911.5 29.5616438356164 11.2520547945205
2008 1113 29.2507462686567 11.5970149253731
2009 945.4 29.3849315068493 11.8424657534247
