21.349087	-103.440208
21.302368	-103.457558
21.254143	-103.453560
21.206409	-103.440193
21.164162	-103.415062
21.116032	-103.406181
21.068308	-103.407669
21.030645	-103.370773
21.009052	-103.320908
20.993872	-103.311234
20.948832	-103.291283
20.923946	-103.248596
20.923519	-103.197739
20.947359	-103.152374
20.967104	-103.105904
20.985069	-103.096031
21.035078	-103.070610
21.072704	-103.039200
21.094957	-103.017563
21.051533	-103.030724
21.010283	-103.004692
20.994698	-102.986839
20.936769	-102.954422
20.902241	-102.984436
20.886593	-103.037285
20.868246	-103.085846
20.826424	-103.108780
20.859991	-103.146881
20.823265	-103.179283
20.777252	-103.206200
20.736832	-103.237907
20.698574	-103.204201
20.699545	-103.150352
20.722883	-103.105377
20.724255	-103.054024
20.734039	-103.029106
20.722994	-102.934853
20.715576	-102.882599
20.698177	-102.835335
20.743599	-102.817284
20.744471	-102.766930
20.777498	-102.730034
20.796741	-102.678978
20.820082	-102.635208
20.796196	-102.590431
20.747168	-102.582443
20.729170	-102.534378
20.778288	-102.521019
20.797031	-102.473755
20.822769	-102.429482
20.853895	-102.381317
20.882326	-102.335052
20.903870	-102.290276
20.904743	-102.244507
20.853834	-102.265739
20.815809	-102.296654
20.767578	-102.285774
20.735907	-102.245987
20.753752	-102.195930
20.763910	-102.145569
20.734930	-102.129295
20.695522	-102.157532
20.677177	-102.206093
20.642750	-102.240692
20.614319	-102.288750
20.592377	-102.334023
20.574532	-102.383286
20.545101	-102.429451
20.530451	-102.479111
20.506214	-102.528473
20.463991	-102.551003
20.419970	-102.569748
20.389738	-102.610924
20.348919	-102.641533
20.315390	-102.677933
20.302378	-102.730385
20.314941	-102.774757
20.316368	-102.828506
20.313702	-102.883057
20.316429	-102.942192
20.353289	-102.999657
20.364202	-103.033241
20.366028	-103.083801
20.362860	-103.135658
20.370275	-103.186012
20.338545	-103.224602
20.331184	-103.278450
20.317432	-103.327316
20.309671	-103.377769
20.354214	-103.399414
20.390574	-103.431633
20.438904	-103.442009
20.487129	-103.443909
20.517109	-103.489883
20.553995	-103.520576
20.597750	-103.540192
20.599771	-103.539909
20.601734	-103.539520
20.603695	-103.539146
20.605677	-103.538857
20.607658	-103.538589
20.609634	-103.538284
20.611609	-103.537964
20.613585	-103.537659
20.617548	-103.537102
20.619513	-103.536728
20.621471	-103.536293
20.623411	-103.535782
20.625290	-103.535126
20.627020	-103.534096
20.628511	-103.532784
20.629871	-103.531303
20.631193	-103.529800
20.632462	-103.528252
20.633776	-103.526749
20.635180	-103.525322
20.636620	-103.523933
20.638004	-103.522423
20.639429	-103.520981
20.641182	-103.520294
20.643236	-103.520287
20.645258	-103.520470
20.647217	-103.520920
20.649197	-103.520958
20.651192	-103.520706
20.653189	-103.520706
20.655188	-103.520767
20.659185	-103.520927
20.663738	-103.526665
20.666355	-103.530281
20.672363	-103.540741
20.675989	-103.546844
20.679729	-103.553566
20.682764	-103.561768
20.684898	-103.567604
20.686899	-103.575798
20.689798	-103.586472
20.690180	-103.595390
20.689989	-103.604172
20.689108	-103.612953
20.687437	-103.619743
20.687019	-103.628036
20.686947	-103.635956
20.687922	-103.643272
20.691530	-103.651474
20.696180	-103.659195
20.697969	-103.665283
20.699286	-103.672722
20.701660	-103.677574
20.707716	-103.682465
20.714827	-103.685135
20.723764	-103.689316
20.730162	-103.694946
20.733343	-103.699188
20.733753	-103.705261
20.733469	-103.711449
20.734346	-103.716293
20.733713	-103.722847
20.734131	-103.727921
20.735708	-103.731773
20.740028	-103.737389
20.742046	-103.743599
20.741552	-103.747559
20.739441	-103.752235
20.737202	-103.758034
20.736099	-103.765945
20.735231	-103.773117
20.735283	-103.780663
20.734968	-103.790070
20.735821	-103.797874
20.739193	-103.806702
20.742369	-103.812302
20.749901	-103.819191
20.755381	-103.824318
20.760040	-103.830681
20.761955	-103.835648
20.763376	-103.844086
20.764484	-103.849167
20.767099	-103.852913
20.774136	-103.863876
20.777777	-103.868492
20.779692	-103.873093
20.781963	-103.876831
20.787571	-103.880226
20.793304	-103.882637
20.798462	-103.884918
20.803829	-103.889679
20.814251	-103.898064
20.817892	-103.900490
20.835140	-103.918617
20.881077	-103.933678
20.929897	-103.925804
20.940908	-103.980255
20.947506	-103.992424
20.991552	-104.024338
21.008635	-104.039398
21.039209	-104.080688
21.077568	-104.115791
21.122011	-104.138435
21.145950	-104.094757
21.164896	-104.046791
21.170986	-104.046989
21.164474	-104.003815
21.168156	-103.980278
21.168146	-103.964027
21.172213	-103.913170
21.208036	-103.874779
21.246061	-103.843369
21.266304	-103.794014
21.294636	-103.749741
21.343349	-103.728401
21.379572	-103.689018
21.427294	-103.680244
21.457924	-103.638367
21.462988	-103.586617
21.456572	-103.535851
21.421207	-103.502441
21.373474	-103.486481
21.349087	-103.440208
