"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 12.925 23.0037873135975 25.1083333333333 1.9526844030418 5.80375268817204 1.71190109525056
2 6.2125 9.20424059180304 26.3869234742748 2.1614250813598 6.81665933451925 1.95733461458528
3 7.68461538461538 13.2843702871881 28.8717763326773 1.68608963805703 8.72451156555717 1.90200306328063
4 12.3846153846154 17.4238725899953 30.5509721372056 1.73933286023084 11.3883557399473 2.09924011274429
5 31.1641025641026 25.7994847682079 31.3234125906443 1.45661300709882 13.7262098272617 1.87915320598642
6 101.575 60.1619896612471 29.2618412242292 1.77999345928294 14.9265235586572 1.56963482522021
7 150.54 76.1356239271028 27.23553859447 1.38858134808401 14.2396295487049 1.3425125496511
8 133.355 76.3562700395912 27.3838709677419 1.39026279955686 13.99178859447 1.49704010812687
9 106.0475 77.1440643229044 27.2248954465075 1.19141183448665 13.8020643236074 1.51282090120797
10 40.015 38.4640394827862 26.9871774193548 1.48345203700799 11.6333064516129 1.54242984615345
11 13.655 17.5986006145302 26.676 1.82560019401184 8.6315 1.80441780589575
12 7.3275 10.654528049084 25.6051639784946 1.61690111315226 6.97475 1.6008931693296
