"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 12.145 21.0832896523314 23.4429838709677 1.13745092127457 5.46548387096774 1.07270932765385
2 5.9675 8.73749325959903 24.713554552089 1.27024024680983 6.05432231800766 1.25514792321799
3 5.28 9.3658736775375 26.9410080645161 1.36805801704458 7.36309139784946 1.03272894402926
4 9.555 15.9530714026951 29.21275 1.87190152532467 9.88233333333333 0.960675569512179
5 26.3925 24.5803276302464 30.6639919354839 1.48552109078383 12.6445698924731 0.883138387569802
6 105.9525 56.7128077041889 29.2697442528736 1.42157762309897 14.7509051724138 0.540223016797958
7 151.93 74.2689506162638 27.4898185483871 1.37654469103272 14.1539482526882 0.54879901583932
8 139.58 65.2049085772237 27.1236607142857 0.995305964158402 13.8347782258065 0.518045874067941
9 109.545 60.6268576770632 26.6540833333333 0.921226881520762 13.4844642857143 0.991343424269384
10 40.5375 36.4639947985224 26.2560483870968 1.02478156986529 10.8076612903226 1.48780086776749
11 10.2 14.4596352869489 25.3260683760684 1.038074824004 7.49871794871795 1.13730846093425
12 6.045 8.26965258315934 24.0782123655914 0.88624718895837 5.88581989247312 1.18427684843888
