"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.3868421052632 23.8290212686767 22.5940577249575 2.08087318233329 4.61001697792869 1.36144604436096
2 6.93947368421053 8.34429857054647 24.2175362976407 2.00568702988305 5.63469989629246 1.70650207104067
3 7.53333333333333 10.9062498465002 27.1045131421744 1.65607327828855 8.27221624850657 1.48407918913043
4 24.6540540540541 34.4319828276189 29.1729129129129 2.48779964523927 10.6222822822823 1.7039989668852
5 45.5277777777778 36.0862269817416 30.1668057689025 2.17949806979539 12.3475243215566 1.68188762928201
6 88.1552631578947 60.1640176983266 27.2710902255639 1.75858756883833 12.5114661654135 1.57305161446421
7 109.635897435897 55.9718420146731 25.5043148607665 1.78878071712932 11.7767025089606 1.57212262100323
8 88.6684210526316 43.174805624146 25.6928975664969 1.57998459073032 11.6898839841539 1.50051745146906
9 77.5342105263158 43.7939911731438 24.9726406533575 1.72856918873781 11.214703569268 1.53766374872111
10 32.6615384615385 25.3789242792292 24.7149875930521 2.24680842075067 8.93557485525228 1.65189539477367
11 9.26153846153846 13.2448324657028 24.3687179487179 1.84088121146581 6.86512820512821 1.80247001518625
12 5.21282051282051 9.63598462691252 22.8895450785773 1.75846965913082 5.35766749379653 1.72624751501116
