"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 -5.44637610000454 10.4650283816482 -3.3960387096431
1970 2 -2.60193322984782 -11.4429652900854 13.7292374394629
1970 3 -4.91843946941101 -7.21838929891608 9.48048758370299
1970 4 -7.88641184294245 17.0775751520001 7.65928910417031
1970 5 -11.7203426522722 -1.59175347146767 -12.4097243968069
1970 6 3.75147271920497 -3.63808005175928 1.67843072750584
1970 7 -11.832574232661 -1.31925753955748 5.75875808257148
1970 8 -10.8085403047146 8.5303008413131 10.9279080405949
1970 9 14.3743747655309 3.46214115487656 10.8205589358183
1970 10 -10.6894737379757 26.4245928863342 6.61604856277801
1970 11 1.73542639168664 9.30346585439217 -10.5955682242376
1970 12 -6.24184840965155 28.1872596777328 -0.994907843734309
1971 1 -5.44637610000454 16.6538693614496 10.8106975098203
1971 2 -6.32848721633062 6.13766166295453 0.683024139940589
1971 3 -3.39452328988784 3.35757922409939 5.64488263917468
1971 4 -7.88641184294245 -9.34017235949602 -12.1374959126442
1971 5 3.10180132824153 -5.39493833537186 9.95803447262846
1971 6 29.4471085180829 -21.329112688137 6.0479470438605
1971 7 -5.94662347391407 -8.30351823015536 -0.730583741943044
1971 8 18.8483158626095 -24.6568069296416 3.95582389817012
1971 9 16.4846104175844 -5.10868267262155 11.2054465624213
1971 10 -7.06673124483787 5.75625278075897 13.6837815738239
1971 11 -1.63535628108862 14.0272109001762 6.90270746662132
1971 12 -4.01335377083381 10.4440167268579 17.813763357476
1972 1 -3.89936868646941 5.44993310491256 17.8581335871919
1972 2 -6.32848721633062 3.6439557121691 2.70047980481516
1972 3 3.23451209103791 -3.77801399624859 9.48048758370299
1972 4 8.5591863129565 7.53537872644292 16.7092479690001
1972 5 27.2793669846688 -9.27418689655386 12.7366380588938
1972 6 -2.7212444224177 -16.4037683746004 7.72853024245891
1972 7 -4.55184841259964 -15.7269090839347 5.75875808257148
1972 8 -11.0378036875652 -9.90698125366182 -2.43525323238699
1972 9 -1.35146831107596 7.52200507316513 7.09997854532224
1972 10 0.65543038527164 8.12190616633669 11.5997064551821
1972 11 14.7972092486907 11.9277686576053 26.1292079170713
1972 12 0.278561829852218 -3.03623928127358 5.58812707668933
1973 1 -4.39987108496607 3.74266662772544 -6.08077626292755
1973 2 1.25771197043795 4.39206749740444 3.23846798211511
1973 3 -4.91843946941101 3.73984314661808 20.3686564584931
1973 4 25.7246254655783 -6.77791591189286 3.55852649354446
1973 5 2.56640069016214 -2.16223120105335 8.8465930381225
1973 6 10.8098881636659 -2.33135605020843 0.67008080834698
1973 7 6.6063520779158 -6.73519621879401 4.9531846147012
1973 8 27.9205954411283 -23.096729213913 -2.43525323238699
1973 9 1.29091372279964 8.12346639439339 -0.854365737807505
1973 10 -0.393258231162985 -7.56611102223232 3.89768971237583
1973 11 -7.74489987549377 -0.0128090970158111 -4.54678156566905
1973 12 -6.24184840965155 -14.2121780230584 -15.101411244642
1974 1 -5.26437522782393 9.29128267858244 0.40733949084315
1974 2 -6.32848721633062 -3.21373565249228 -9.26975714010736
1974 3 -0.194299312889203 -1.8666943836551 -4.12972350978458
1974 4 7.95009008496024 -9.07511134767498 2.5686872427037
1974 5 -11.9739534808361 -1.87699233626051 -4.35177399663805
1974 6 -8.72840650280997 -4.44221789886718 -12.9426431002974
1974 7 -3.03154359576691 -6.94430582030872 -16.8420530993568
1974 8 0.76926052924354 4.70101917543321 0.0824438190449838
1974 9 5.34623614978929 -6.6123359756917 -4.06176262616663
1974 10 -10.6894737379757 -10.9278289912119 -10.5096121947559
1974 11 -7.21821508287264 0.380836323466199 -4.76280966061797
1974 12 10.1004456083452 -1.88408064810023 11.2307284370524
1975 1 9.84169716316609 -7.03445300951532 0.631067620283528
1975 2 -6.32848721633062 -6.82960928113146 1.49000640589044
1975 3 -4.91843946941101 4.37694968414897 0.571985777056561
1975 4 -7.88641184294245 9.03739112676246 6.24523303154066
1975 5 -4.4783445477246 -1.59175347146767 -0.461728975865898
1975 6 11.8911773381365 -5.44739020775249 -1.01050239025143
1975 7 5.15578601414879 -9.7672854407597 -10.800252090327
1975 8 13.5916340129624 -9.33968026612465 -2.04791522447365
1975 9 -14.9670757356294 -14.5816984819616 -14.710320295518
1975 10 3.10237049028576 -3.95537690740346 -8.51614903779428
1975 11 -7.74489987549377 1.95541800539421 -15.7802425030106
1975 12 -5.8291642172779 -6.60793104411194 -13.1160515067365
1976 1 -5.44637610000454 -7.35456547398786 -13.4638045344598
1976 2 -6.32848721633062 -5.83212690081742 -28.7718285672284
1976 3 -2.55636939115011 7.43506106429857 5.02623668037982
1976 4 -3.12438678769898 -3.77389111125432 -3.08753704781477
1976 5 -1.716804414473 -4.82446060578618 -5.74107578977029
1976 6 -13.0085094850895 -1.9292871266548 -9.58147670310161
1976 7 30.1919983647428 -13.2175938657562 3.07351318966872
1976 8 -8.89255346231981 -14.161738660195 -12.8933794460235
1976 9 10.2640027128356 0.304469218429902 0.941776519673208
1976 10 18.9280350655719 -12.7954500850894 3.44462990397547
1976 11 23.75085072325 -39.2461360050553 11.1152553181244
1976 12 10.5131298007189 -19.5121077356568 18.1272412108295
1977 1 -2.62536258120519 1.2884710667695 3.31580517356797
1977 2 -6.32848721633062 -9.19862993437792 -2.41040787953373
1977 3 -4.61365623350637 4.75921360666767 1.56181931112841
1977 4 1.74838303627107 -18.8823687850532 -10.4406286254887
1977 5 11.4991376518025 -5.96541606495756 -1.01744969311931
1977 6 -0.453540737069618 -7.25670036374567 -8.23701014422247
