"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 12.065 24.1573002184879 22.2578138672599 2.68603422446037 5.25863097886541 1.55909214265907
2 6.885 10.0520835957221 24.1197224327397 2.75776951542409 6.0985846911709 1.62975044570202
3 6.145 12.1653553912277 26.9081074056644 2.38255116968201 8.07428029006588 1.9319585409519
4 14.67 13.9595606425608 29.20825 2.89405845688228 9.95875 2.34710170883665
5 38.9575 44.6206396275225 30.1502983870968 2.56005272730491 11.447438172043 2.00058142733776
6 129.902564102564 74.2329033557275 27.8593427645152 2.81685530574634 11.681868552903 2.18052849293452
7 164.576923076923 76.1264303695485 25.6550868486352 2.282125552989 11.4084367245658 1.95879700546749
8 130.5325 53.6658339838252 25.294126227209 2.35659261932663 11.4840315568022 1.95478735556639
9 117.146153846154 63.7507640662317 24.6457302118172 2.6523116251914 11.3357113659288 1.92128184269873
10 43.4125 37.5850023792224 24.1255760824785 2.72717632942125 9.58603741811889 1.95419974860775
11 14.3102564102564 17.9041717407424 23.0483214957751 3.32055862083029 7.19839857754977 1.91471474679765
12 6.48 8.63618505520188 22.1776021505376 3.00489187862588 5.90108147229115 1.59109735177908
