"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 37.7157894736842 36.004613265343 27.2542439943017 1.2761406198434 17.2788834572527 1.13881201096231
2 29.9641025641026 24.634288119349 28.5818340982134 1.62725383083536 17.6975501616306 1.0228019507208
3 20.1641025641026 20.5737503576445 32.0226082161566 1.65971804392224 19.5352770885029 0.998776297415991
4 24.2763157894737 28.8100060903258 34.611146400484 1.44733055400222 21.5773442226255 1.02542256814203
5 93.8973684210526 65.7853655246511 35.9812393887946 1.56956382082903 23.3370118845501 0.826182257300468
6 339.284615384615 180.168674680235 34.0645299145299 1.4774235688723 23.3739316239316 0.840989347685794
7 416.938461538462 119.681855933454 32.7724565756824 0.977547898486459 22.6605734767025 0.695131191306367
8 372.507692307692 141.749873080079 32.7813068651778 1.0099752159021 22.741935483871 0.65086611882845
9 355.092307692308 123.02110727029 32.2995431771294 1.05721556506631 22.7415414087828 0.607760926096294
10 162.102564102564 91.2057058671553 30.8646729984883 1.05432783209271 21.6922221271498 0.760570099697055
11 84.2538461538462 65.5326429151869 29.2248864843118 1.23431446482854 19.882696424478 1.07387702896298
12 42.072972972973 30.3966523069806 27.767073525138 1.16519894003264 18.309083738116 1.1003134624412
