"anio" "ppAcc" "mTmax" "mTmin"
1970 1463.5 29.3783561643836 20.5835616438356
1971 2701.9 30.4452054794521 21.0630136986301
1972 3058.4 30.1352459016393 21.4767759562842
1973 3524.6 29.8150684931507 21.3876712328767
1974 2572.7 29.5835616438356 21.3260273972603
1975 2750.5 30.2794520547945 21.4534246575342
1976 2693.4 29.2950819672131 20.3825136612022
1977 1475.3 30.2643835616438 20.8054794520548
1978 2883.5 29.6945205479452 20.8191780821918
1979 1935.3 29.6890410958904 21.0068493150685
1980 1935 30.0590163934426 20.8510928961749
1981 3176.4 30.2671232876712 21.0260273972603
1982 2606.1 31.3506849315068 21.3972602739726
1983 1965.7 31.0260273972603 21.4013698630137
1984 2955.2 30.1051912568306 20.681693989071
1985 2422.4 30.4794520547945 20.9904109589041
1986 2792.3 30.6068493150685 20.0054794520548
1987 2193.3 30.4424657534247 19.4698630136986
1988 2833.7 30.4153005464481 19.8811475409836
1989 1786.2 31.1287671232877 19.7534246575342
1990 2780.5 31.7780821917808 20.2027397260274
1991 2992.1 32.1575342465753 20.5972602739726
1992 3040.4 31.4289617486339 20.2445355191257
1993 2453.9 32.1139726027397 20.4835616438356
1994 2455.1 32.3082191780822 20.4821917808219
1995 2131.5 31.9383561643836 20.9876712328767
1996 1938.8 31.1256830601093 19.7062841530055
1997 2629 31.1534246575342 20.1506849315068
1998 2210.4 32.2219178082192 20.7150684931507
1999 2482.3 31.4397260273973 19.7876712328767
2000 2278.3 31.3808219178082 20.1452054794521
2001 2183.2 31.2547945205479 20.2342465753425
2002 1605.6 31.6164383561644 20.0534246575342
2003 2564.2 32.0972602739726 20.5794520547945
2004 2134 31.7301369863014 20.3975342465753
2005 3354.6 31.4876712328767 20.6876712328767
2006 3146.2 30.2150684931507 20.8849315068493
2007 1585.8 30.4849315068493 20.7358904109589
2008 3140.3 29.948087431694 20.8975409836066
