"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 39.25 29.793476068029 28.0595232519564 1.39394455702083 17.4019934430068 1.39014070647317
2 30.3710526315789 25.7110861344551 29.3118140178031 1.61241285980738 17.6168108249551 1.016974167829
3 17.7605263157895 19.2663625015162 32.9768934293464 1.27541774199728 19.4298504185938 1.08665128625749
4 27.9657894736842 34.5698062000821 35.5504385964912 1.51455147446377 21.365350877193 1.03771507470041
5 76.5394736842105 58.9235856025076 36.9673174872666 1.69118025503913 23.1771646859083 0.888104961400822
6 273.707894736842 130.315505666324 34.7902631578947 1.40949235458906 23.2592105263158 0.861564131843708
7 294.412820512821 104.708503096848 33.4665012406948 0.925791252806341 22.7444168734491 0.671486862300854
8 286.3 146.692332881837 33.3763440860215 0.944799740015816 22.7758478081059 0.566075881491492
9 284.266666666667 155.320340168876 32.85 1.18793890011623 22.7492307692308 0.64933139771428
10 177.017948717949 95.6390607049422 31.5239867659222 1.35517079754865 21.6703336090433 0.812915314179542
11 91.9461538461538 63.357581053281 29.9636811081639 1.47204553060025 19.6995431771294 1.39940998424876
12 50.6552631578947 32.0368343525743 28.3607243916242 1.42112594000173 18.1496179966044 1.34474817115057
