"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 38.0526315789474 35.6536396447074 26.986078098472 2.14240195985379 17.3065365025467 1.47591980771839
2 29.3105263157895 35.58633042657 28.2906324719846 2.37929602565057 17.6617489605239 1.18928114036622
3 22.7131578947368 62.6097141718208 31.544298245614 1.96824941701248 19.3277872099604 1.20526185691694
4 19.3108108108108 30.7915012064457 34.3267567567568 1.61989111173577 21.4788288288288 0.869853902951033
5 48.4710526315789 59.1462406924668 35.8339275608376 2.49482237603226 23.0370118845501 1.28025535164453
6 171.797435897436 92.5816126088348 33.6583112290009 2.79972608061595 22.9673946360153 1.66199860436779
7 188.866666666667 83.8206994072634 31.5895505927764 2.28969408452726 22.399205955335 1.60245209891525
8 194.576923076923 93.1111996812031 31.726486536164 1.60381406975938 22.6875654811139 1.4309089412935
9 239.410256410256 121.990874971238 31.1978632478632 1.66174791495386 22.6497435897436 1.15398657715024
10 195.525641025641 117.623262821668 30.3883098979873 1.77506579679478 21.7161593603529 0.870016426583285
11 106.746153846154 87.2649982468821 29.2124963159446 2.29627883113782 19.8363247863248 1.28842616602782
12 62.7538461538462 48.7882203543451 27.3967028892502 1.7995836741703 18.0160016352452 1.34992990392381
