"anio" "ppAcc" "mTmax" "mTmin"
1970 -13.876587491813 8.08228148993873 -3.49850445536532
1971 -6.05420254608379 18.362441036926 -0.243290555441732
1972 -1.48500326419079 15.1832025582439 4.8941994866027
1973 -2.7167920106919 9.86049560298419 4.005841833499
1974 -4.43287376863789 12.150698163194 6.41404029070756
1975 -6.77011395430665 14.2510095563506 5.29021434400994
1976 9.94852304948614 6.80983193663119 4.41087651763695
1977 -2.92735418958098 8.83527774490289 9.48139118766246
1978 16.5896541716477 0.636388306464702 8.02592779139902
1979 -5.86469658508362 -6.39149504107226 7.62800229719862
1980 4.2717667066366 -6.62822232100103 7.78883356174923
1981 19.0237529596054 3.20279620056789 2.52667282556069
1982 3.4021449078247 5.77208123356643 5.02477735850448
1983 -10.8339640068659 3.10209633925207 3.74468608969544
1984 2.99997114614657 -9.70980315900254 -2.43100506501247
1985 -4.48551431336015 -2.25801342163899 0.891238495509384
1986 3.41056739498027 10.2258922426162 -0.731352109436316
1987 1.22072073453386 8.47558519230364 -5.48881413464257
1988 9.53792680065244 1.24184424656808 -0.310949464478076
1989 -4.2012553718599 6.33144498701729 -2.66671120536759
1990 -2.22197089030257 7.15598504193385 2.0899861719869
1991 -39.5441170983916 -27.3574904283827 -18.720839486322
1992 7.02170876292796 -11.7642296895125 1.12834442254124
1993 15.6505468538024 -5.43149762253143 2.40251681621131
1994 1.63131698336756 -5.73189311594846 2.79583083518994
1995 -5.42251600941655 -6.30902498542542 5.08685536317957
1996 10.9381652902648 -12.4557256536526 -3.2500732776242
1997 8.59039699565159 -14.8828988917357 -0.110572062689419
1998 -10.9013439041104 11.3827708220427 8.19992968627528
1999 -4.11703050030427 2.99662421761444 1.69333041013231
2000 -1.67872046876875 5.90765264716896 -1.29675675122176
2001 4.00014149586969 -8.6164619861852 6.68904669639881
2002 -1.60081246257979 -6.97076693121512 -1.20656993832532
2003 3.23158954292455 -12.6818876372633 -18.7703640195663
2004 -1.06387890641264 -13.5233013576506 -48.9558176126076
2005 6.48266958497192 -2.43927317200726 1.67256510607037
2006 5.92678543270475 -1.08989503037691 0.666473306169698
2007 -8.06507135447448 2.54206085709244 4.32404541782925
2008 4.3854702832367 -8.26657997877803 0.805993826380789
