"anio" "ppAcc" "mTmax" "mTmin"
1970 1336.5 30.987397260274 20.4991780821918
1971 1551.8 32.1504109589041 21.0260273972603
1972 1765.2 31.8530054644809 21.4125683060109
1973 2037.7 31.7446575342466 21.0742465753425
1974 1818.8 31.9287671232877 21.1315068493151
1975 1506.6 32.3095890410959 21.2191780821918
1976 1662.4 31.2311475409836 20.6530054644809
1977 1263.7 32.3221917808219 20.7904109589041
1978 1542.5 31.9301369863014 20.741095890411
1979 1513.6 31.3972602739726 20.5520547945205
1980 2005.8 32.0218579234973 20.6502732240437
1981 2325.3 31.8205479452055 20.8
1982 1760 32.5301369863014 21.0739726027397
1983 1488 32.8367123287671 20.9739726027397
1984 2497.4 32.2013698630137 20.4945205479452
1985 1729.4 32.8833333333333 21.0902777777778
1986 1298.6 32.7986111111111 20.9958333333333
1987 1087.6 32.4416666666667 20.5958333333333
1988 1459.9 32.8753462603878 21.0914127423823
1989 1503.9 33.9622356495468 21.1993957703927
1990 1647.8 33.7917808219178 21.1849315068493
1991 1670.8 33.4328767123288 21.7876712328767
1992 1731.2 31.8934426229508 21.8920765027322
1993 1873.7 32.6657534246575 22.3616438356164
1994 1162.1 32.6397260273973 22.5068493150685
1995 1334.9 32.7986301369863 22.4657534246575
1996 1809.3 33.5532786885246 21.5136612021858
1997 1481.7 31.8780821917808 20.8904109589041
1998 1377.6 32.5616438356164 20.9041095890411
1999 1579.8 31.886301369863 20.0219178082192
2000 1627.7 31.3155737704918 19.7308743169399
2001 2241.2 30.9753424657534 19.9972602739726
2002 1698.5 32.1178082191781 19.9068493150685
2003 1887.5 32.5520547945206 20.0178082191781
2004 1538.8 32.2431693989071 19.9412568306011
2005 1457.3 31.5652173913043 20.7445652173913
2006 1822.6 32.342032967033 20.0164835164835
2007 1029.1 32.5150684931507 20.1109589041096
2008 1715 31.8049180327869 19.7262295081967
