"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 42.1794871794872 29.9744380526508 27.7577722635787 1.90249295565846 17.4945161290323 1.50396746081098
2 36.2368421052632 23.5724119676879 29.1186122634172 1.89997525611305 17.9725239823697 1.23414222300295
3 22.9078947368421 17.4823676666481 32.5787945670628 1.71080069806894 19.8252546689304 1.39647829429858
4 35.5263157894737 33.503317175101 35.207870538415 1.7192867326757 21.8786176648518 1.50266253290013
5 92.5657894736842 68.5467064137344 36.3744482173175 2.06053962363184 23.3817487266553 1.47771500381039
6 361.344736842105 194.052565597041 33.9094646098004 1.52014158462071 23.296778584392 1.27720879962424
7 402.631578947368 100.892750403218 32.8287181663837 1.21494024369381 22.7590993613065 1.19054310673457
8 368.127027027027 111.958312302811 32.9636288282562 1.11401650025505 22.7716896938254 1.27171735817649
9 350.771052631579 137.055733204662 32.6078571428571 1.520429354073 22.4632142857143 1.49035286942384
10 179.823684210526 82.9158819403836 31.4864685908319 1.34072327693337 21.4791029994341 1.47452357877687
11 99.3351351351351 66.2612557156066 29.7237465051258 1.78358773289574 19.6191208449829 1.88731349970325
12 50.1135135135135 34.9840611498227 27.9996105783203 1.64263189711967 18.111508282476 1.72844365800295
