"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 301.375 185.012040841698 24.9748790322581 1.52802492563562 16.6772849462366 1.71417810785974
2 177.64 106.221109013228 25.9968388523992 1.65143059032735 16.9286865991607 1.44360019762442
3 100.54 71.0219857617235 28.5504704301075 1.63783034549888 18.7581586021505 1.7346246009001
4 87.2410256410256 67.5871161731627 30.5850515767757 1.62052041844394 20.4774241084586 1.77274453365929
5 122.185 179.015214293975 32.0318844086022 1.30548895538626 21.9143548387097 1.52406436623515
6 373.135 218.231044995894 31.16875 1.23973958470791 22.0866666666667 1.27651479759932
7 557.0125 265.6473565554 30.2563709677419 1.32175325397698 21.5915322580645 1.25196495681857
8 573.512820512821 278.748738188777 30.3718086572925 1.26384445380357 21.6190377722636 1.22214025039154
9 617.19 298.244526074383 30.1505 1.33227469725499 21.5275 1.24750777192996
10 608.247368421053 281.998015842015 28.7246179966044 1.45934613976222 20.4414261460102 1.3116825169576
11 502.776923076923 226.679598206179 27.162735042735 1.4524175997593 18.8641025641026 1.67719280600116
12 383.94358974359 171.372803521372 25.4180838158257 1.46460865205473 17.476082161566 1.69702179659911
