"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 1.4 19.7741935483871 -2.20967741935484
1970 2 20.7 20.6071428571429 1.48214285714286
1970 3 0 23.0645161290323 1.04838709677419
1970 4 8.2 27.7166666666667 4.71666666666667
1970 5 59.3 25.7741935483871 6.5
1970 6 209.6 22.95 9.95
1970 8 134.3 22.741935483871 9.59677419354839
1970 9 164.2 22.05 9.13333333333333
1970 10 57.2 22.9354838709677 6.51612903225806
1970 11 12.9 21.7833333333333 0.95
1971 1 8.7 21.4838709677419 -0.709677419354839
1971 2 9.6 21.5535714285714 -1.60714285714286
1971 3 27 24.5645161290323 2.85483870967742
1971 4 28.3 25.1166666666667 2.91666666666667
1971 5 143.6 25.9516129032258 6.62903225806452
1971 6 144.5 21.4 9.98333333333333
1971 7 130.2 20.7903225806452 9.04838709677419
1971 8 108.7 20.1935483870968 9.01612903225806
1971 9 232.1 21.05 9.83333333333333
1971 10 64.8 21.758064516129 8.19354838709677
1971 11 10.9 21.2833333333333 3.2
1971 12 20 20.1774193548387 1.89354838709677
1972 1 1.1 19.4677419354839 0.548387096774194
1972 2 5.8 20.8793103448276 -0.844827586206897
1972 3 17.2 21.8225806451613 1.58064516129032
1972 4 25.6 24.8833333333333 5.33333333333333
1972 5 91 24.7258064516129 7.96774193548387
1972 6 94 21.65 9.65
1972 7 99.7 20.8548387096774 9.74193548387097
1972 8 104.4 20.8387096774194 8.54838709677419
1972 9 168.1 21.7333333333333 8.86666666666667
1972 10 41.2 22.0645161290323 7.70967741935484
1972 11 53.5 21.1166666666667 7.05333333333333
1972 12 6.1 20.5322580645161 2.10322580645161
1973 1 2.4 21.0967741935484 -1.58064516129032
1973 2 7 22.3928571428571 0.107142857142857
1973 3 2.2 24.2903225806452 2.34516129032258
1973 4 32.2 23.9833333333333 4.93333333333333
1973 5 76.5 24.0483870967742 7.58064516129032
1973 6 114.1 22.1833333333333 9.46666666666667
1973 7 230.7 20.6290322580645 9.95161290322581
1973 8 237.2 20.5 10.258064516129
1973 9 162.9 21.0833333333333 9.85
1973 10 109.4 20.6451612903226 8.04838709677419
1973 11 11.6 20.6833333333333 3.65
1973 12 5 17.8387096774194 -0.693548387096774
1974 1 45.1 19.758064516129 1.17741935483871
1974 2 5.7 20.75 1.30357142857143
1974 3 64.9 22.1774193548387 2.79032258064516
1974 4 17.7 23.3333333333333 5.65
1974 5 27.1 24.1290322580645 6.30645161290323
1974 6 135.3 20.9833333333333 9.6
1974 7 161.5 19.4677419354839 8.54838709677419
1974 8 144.2 20.7258064516129 8.40322580645161
1974 9 85.4 20.4166666666667 8.21666666666667
1974 10 65.7 20.8064516129032 5.53225806451613
1974 11 5 19.8666666666667 3.38666666666667
1974 12 2.4 19.8548387096774 0.887096774193548
1975 1 59.1 17.4838709677419 0.338709677419355
1975 2 1.1 20.3392857142857 1.05357142857143
1975 3 0 24.1935483870968 2.14516129032258
1975 4 9 26.75 5.71666666666667
1975 5 146.8 22.7741935483871 8.56451612903226
1975 6 170.6 20.6833333333333 10.0333333333333
1975 7 184 19.9354838709677 8.46774193548387
1975 8 133 20.5483870967742 8.80645161290323
1975 9 98.4 20.2166666666667 7.31666666666667
1975 10 152.6 21.1129032258065 5.58064516129032
1975 11 4.3 21.15 1.98333333333333
1975 12 0 19.4516129032258 -1.79032258064516
1976 1 14.2 19.2903225806452 -1.45161290322581
1976 2 1.5 21.2413793103448 -1.96551724137931
1976 3 22.2 24.3064516129032 2.53225806451613
1976 4 43.8 23.2 5.51666666666667
1976 5 34.5 23.8709677419355 6.91935483870968
1976 6 96.6 22.6166666666667 8.4
1976 7 252.2 19.6290322580645 10.0322580645161
1976 8 162.1 20.3225806451613 8.46774193548387
1976 9 179.1 21.2666666666667 9.11666666666667
1976 10 150.1 20.5 9.12903225806452
1976 11 24.2 18.5833333333333 5.41666666666667
1976 12 11.6 19.4032258064516 4.01612903225806
1977 1 6 20.4516129032258 0
1977 2 3.9 20.7678571428571 0.135714285714286
1977 3 11.9 24.7258064516129 3.06451612903226
1977 4 39.3 21.8666666666667 4.2
1977 5 47.7 24.3064516129032 6.93548387096774
1977 6 119.6 21.5333333333333 8.4
1977 7 164 21.0483870967742 8.59677419354839
1977 8 177.6 21.6774193548387 8.65161290322581
1977 9 143.1 21.8833333333333 8.23333333333333
1977 10 35.9 21.9516129032258 7
1977 11 48.8 19.7333333333333 4.35666666666667
1977 12 6.1 20.6129032258065 1.43548387096774
1978 1 4.1 20.2096774193548 -0.245161290322581
1978 2 20.6 18.5892857142857 2.03571428571429
1978 3 24.1 22.4129032258065 2.25806451612903
1978 4 3.6 25.3666666666667 4.71666666666667
1978 5 29.2 25.4516129032258 6.06451612903226
1978 6 157.7 21.4666666666667 9.96666666666667
1978 7 181.5 21.1774193548387 9
1978 8 119.6 21.6612903225806 8.87096774193548
1978 9 120.5 21.3333333333333 9.1
1978 10 102.6 20.741935483871 7.38709677419355
1978 11 2.2 22.05 4.4
1978 12 10.7 20.6935483870968 2.78709677419355
1979 1 0 20.6451612903226 -0.193548387096774
1979 2 24.9 20.6785714285714 2.21071428571429
1979 3 14.5 23.4838709677419 2
1979 4 13 25 4.96666666666667
1979 5 27.1 25.1612903225806 6.53225806451613
1979 6 84.7 23.4666666666667 8.45
1979 7 176.9 22.1612903225806 8.96774193548387
1979 8 67.6 21.0322580645161 8.80645161290323
1979 9 99.5 20.4666666666667 7.76
1979 10 22.3 23.3387096774194 2.63870967741935
1979 11 8.3 21.6333333333333 2.2
