"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 -5.99117517845095 1.89525717055601 4.82321458515118
1970 2 3.0876505930111 -8.80933030258272 8.64848236988388
1970 3 -5.91815319898603 1.98947230908956 4.25170244596255
1970 4 -8.07258318163565 9.49908928154274 6.63927761355413
1970 5 -9.03528045608719 4.58432899643257 5.98799934063989
1970 6 7.87196628035754 -11.0701015946889 10.7196598851869
1970 7 -0.625307442919659 0.624175726348225 5.49207568878428
1970 8 -3.28974641901999 -1.78694213709294 21.9809401278666
1970 9 -1.02069653461704 -4.89419374764431 14.907628439784
1970 10 -5.37440297309595 3.77143640951977 7.18907554367631
1970 11 -4.85682947828789 -9.31855326667916 -3.76389416138438
1970 12 -6.00062509767318 0.498894338314738 1.87836942211806
1971 1 -4.15237562240003 4.12850203112745 10.1531708302781
1971 2 -7.16143890954078 -2.50713830147159 -2.1855613113601
1971 3 38.168763328292 -0.964469373164974 5.98298994189879
1971 4 -2.25667122683613 -1.95267213979137 -6.15570198827991
1971 5 21.6090208890778 2.85928179909158 -2.86413218384024
1971 6 14.5474133414472 -14.7164170188688 -0.704004799772005
1971 7 -6.25753801250103 0.0644814452959713 -0.976906096555677
1971 8 -1.89282132756085 -16.6738387973304 1.73082311566662
1971 9 24.1261625187658 -6.57489341022627 5.50791860812297
1971 10 1.21963308503588 -1.96595164215609 9.57912766476673
1971 11 -1.14050624781379 -7.69325583784097 6.11243231500917
1971 12 -4.66715285374581 -4.94866866521644 10.7377018468303
1972 1 -5.99117517845095 -3.60196094777382 11.2559203982354
1972 2 -7.16143890954078 -2.75922598151544 -5.24735626475518
1972 3 -3.69528345811487 -3.28542355207916 -1.3749819158303
1972 4 -4.33378263926453 10.6442654236765 2.78325636368646
1972 5 12.321852975937 9.11257788945153 2.81031110108288
1972 6 -4.36103000862497 -0.359050036159199 -4.70228743950683
1972 7 -3.82285621008834 1.74356428845181 2.04195206993616
1972 8 -9.40637958647698 8.36321467670546 -5.11848116787182
1972 9 -0.40767663030739 9.77373058034621 -2.4230865623408
1972 10 -7.35678723107861 7.5963617773043 9.2376916474684
1972 11 -5.20523478114483 1.51676292557505 22.2891739573777
1972 12 4.41712680800943 -7.12769386662857 11.3154843962681
1973 1 -3.6392222579207 4.12850203112745 -0.469983341043799
1973 2 -7.16143890954078 11.1055964209296 17.3628218526236
1973 3 -5.91815319898603 15.0712140447883 11.1768524297072
1973 4 3.73727884902868 2.95522561220904 -0.371670113478141
1973 5 13.964709393785 3.07491269875962 5.307066146449
1973 6 3.04903562856549 -4.46115488836196 2.43750298859182
1973 7 0.0564034617558936 0.344328585821651 -1.40817154891128
1973 8 7.18041057715917 -16.9783435017441 5.00657733822815
1973 9 4.10519330354658 3.96767720051692 10.7952553884321
1973 10 4.39144789780815 -7.06585213253515 9.92056368206559
1973 11 -8.34088250685735 -2.27559774171426 9.34778064348289
1973 12 -6.00062509767318 -21.5637358259863 -3.70686188911364
1974 1 -5.99117517845095 2.75419750154473 13.8290027234691
1974 2 -7.16143890954078 -0.238349181071268 5.11564203904342
1974 3 -4.55973280178699 -0.120486035377421 5.11734619393064
1974 4 -2.43470934790142 -1.62547895632451 -0.72221749982994
1974 5 -0.41866618288433 -0.159550796254376 -1.95622125825263
1974 6 10.6826808323953 -5.14483903039574 2.43750298859182
1974 7 -2.44320318872114 -9.4503213325859 -3.34886608451346
1974 8 1.25365072310439 -1.1102650161726 -2.14052278372473
1974 9 -7.80304441208543 -3.0607032066455 -2.7168274945799
1974 10 -7.81586569082197 -8.65957103577803 -6.63908315691833
1974 11 -0.26949299067142 -10.4020848859051 8.49637318862136
1974 12 -3.08365456408205 -6.31055941609964 15.9377447917702
1975 1 9.31790019518233 -5.49162967594945 11.2559203982354
1975 2 5.32963892169432 4.04714137968481 10.5326638796654
1975 3 -5.91815319898603 26.8869807738071 3.16964776100236
1975 4 -8.07258318163565 28.6398905143443 3.65962482956569
1975 5 21.1396333411213 7.81879249144591 2.81031110108288
1975 6 -0.528237437664389 -0.131155322148167 1.58072813721994
1975 7 7.53899220117091 2.58310571002974 1.1794211652243
1975 8 16.3485791385803 2.61145914888648 -0.353747753236271
1975 9 -2.54672480704742 -3.97744847714492 -11.8227963940019
1975 10 -5.37440297309595 -3.24092676475059 -3.22472298393196
1975 11 -8.97962556209509 -5.79707550419671 -1.20967179679985
1975 12 -6.00062509767318 -13.1200131705132 -2.16610842394625
1976 1 -5.99117517845095 -5.66341774214709 -1.79328282259256
1976 2 -1.82337146029501 -3.26340134160457 -9.48676466176369
1976 3 20.0153271111775 8.74133901138617 2.52041495002625
1976 4 8.90038435992213 0.992066511408871 -1.94913335206045
1976 5 3.87287711271865 0.056080103413664 -1.7292435268559
1976 6 -12.9369033861493 9.89621209434769 -0.704004799772005
1976 7 12.0188067176103 -8.610779911008 4.19827933171615
1976 8 5.58004979276909 0.243089225666955 3.51759814615506
1976 9 4.73125618454366 2.13418665951811 6.38914140484116
1976 10 13.2391418492255 -17.5843968939407 9.40840965611757
1976 11 12.4473005636071 -32.3977767561812 16.4996032643196
1976 12 3.33368060981843 -17.2056854231611 16.5155273412079
1977 1 -3.21159445418793 -1.36871608720236 8.49904647834215
1977 2 5.22287757270941 -4.52383974182664 6.52877817137964
1977 3 -5.91815319898603 11.2732890247469 9.44556493377126
1977 4 -0.35759793547302 -8.33293921739189 -7.38261784051041
1977 5 -0.854526048844007 2.64365089942421 4.62613295225811
1977 6 -0.144958180568332 -3.07099713289347 -0.41841318264747
