"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.18 22.7230618196919 20.6527388345958 1.82627229363578 -0.211507285431784 1.35332672735344
2 9.19 10.3385214436604 22.0304341133005 2.25081750899645 0.774742633643495 1.39585787173784
3 10.0157894736842 11.4913722351324 23.6977445699901 2.03099486474228 2.75976621197041 1.27298173105193
4 23.0594594594595 20.6848637556206 25.1620969245107 2.35636653921489 5.13150357253806 1.11519361808384
5 55.3871794871795 37.8049438390994 25.1749379652605 2.05420979860256 7.37841191066997 0.810224503464044
6 142.533333333333 67.7063486618707 22.806627323294 1.96509296240897 9.38640347307014 0.765083445355951
7 195.181578947368 115.718988269377 21.3007698612493 1.6867629202725 9.23159943797202 0.650502256946114
8 164.194871794872 87.348343607101 21.3443961952026 1.41054560691693 9.13253574382606 0.734445283851802
9 137.289743589744 65.4490633396521 21.2280783966991 1.48052325602998 8.93367816091954 1.01536002399773
10 63.9205128205128 43.5308189646151 21.2603451407215 1.54779096103157 6.09164248734141 1.62814215862629
11 18.555 20.1477866698133 21.1812534419603 1.50061283565331 2.57806893393962 1.56394143619497
12 7.47894736842105 9.07735995358148 20.6530507999699 1.48700936317595 0.542194334557194 1.26011429832133
