"anio" "ppAcc" "mTmax" "mTmin"
1970 903.2 22.9245508982036 5.31017964071856
1971 1077 22.5315068493151 4.72054794520548
1972 854 23.0409836065574 5.82650273224044
1973 1025.5 22.458904109589 5.65479452054795
1974 831 21.3837209302326 4.99098837209302
1975 789.7 21.7849315068493 5.2986301369863
1976 1126 21.7035519125683 5.16393442622951
1977 770 22.2452054794521 5.07260273972603
1978 912.5 22.1016483516484 5.62774725274725
1979 697 22.6232876712329 5.09315068493151
1980 917.8 22.1994535519126 5.91666666666667
1981 1020.9 21.7544910179641 5.80089820359281
1982 634.5 23.2438356164384 5.00958904109589
1983 777.6 22.8208219178082 4.86520547945205
1984 758 22.0136612021858 4.63333333333333
1985 980.8 22.0849315068493 4.73698630136986
1986 708 22.5287671232877 4.69315068493151
1987 666 23.0931506849315 4.05205479452055
1988 753.5 23.431693989071 4.94125683060109
1989 630.5 22.5616438356164 5.00684931506849
1990 831 22.2386301369863 5.60547945205479
1991 800 22.9146005509642 5.16804407713499
1992 1013 23.2920110192837 5.1404958677686
1993 775 24.1506849315068 4.82191780821918
1994 980 24.175 4.95555555555556
1995 821 24.7452054794521 5.17260273972603
1996 888 24.1424657534247 5.31780821917808
1997 677.5 24.1698630136986 5.26027397260274
1998 1107 25.0328767123288 5.48767123287671
1999 743 24.4054794520548 3.89315068493151
2000 737.5 24.6027397260274 3.80630136986301
2001 996.5 23.2395543175487 4.98885793871866
2002 976.2 23.566852367688 5.45403899721448
2003 1054.5 23.6601671309192 5.40389972144847
2004 905 23.2524590163934 5.49453551912568
2005 594.1 23.7802197802198 4.77197802197802
2006 871.5 23.8300835654596 5.18384401114206
2007 435 32.234328358209 3.60696517412935
2008 808.5 19.9371584699454 3.69398907103825
