"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.9051282051282 24.4944349073519 20.8399931547874 1.80683949283436 1.16663244060352 1.98414568134658
2 10.8205128205128 13.6899344407945 22.562044522102 1.79227149595898 1.25808457187767 1.55462259436996
3 8.18421052631579 10.6253273734186 25.1573647207348 1.89349625976043 2.03855078142005 1.18453279539704
4 24.4230769230769 21.3718760294983 26.5937155682514 2.26357240225352 4.14693033167834 1.24051688557214
5 55.274358974359 32.8608046634726 26.658064516129 2.43468780207561 6.54036393713813 1.13172825622416
6 134.384615384615 57.4404109466201 24.3024432655467 2.57545397159115 8.63566165635131 0.930818342457899
7 188.651282051282 64.0154005804149 22.7796411967713 2.1133160789528 8.64732703954061 0.733106434115004
8 167.963157894737 54.7659660592857 22.521363893605 1.23196194255353 8.69275608375778 0.585860616048124
9 150.436842105263 83.3307490732535 22.0261796733212 1.15053665359366 8.58017846339988 0.86636026693273
10 66.1552631578947 43.6871970692412 21.8731203007519 1.10316173582267 6.05087315061848 1.6051751035179
11 19.8815789473684 20.1499226108521 21.54777676951 1.26964229397618 2.77038112522686 1.37660407416983
12 13.4405405405405 14.7899263663455 20.5770773254644 1.10198591531825 1.53534750631525 1.62307016241259
