"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.8128205128205 25.0104944235223 19.5704974391571 1.73599696932742 0.150445550000611 1.95096156929358
2 10.2 9.36423768218327 20.6260266234404 1.92137616315921 0.942325235428684 2.36037128960382
3 9.38461538461539 14.8944450694588 22.473171615185 2.14982221838006 2.69035053193006 2.07151222244805
4 20.5769230769231 18.7461078281454 23.6150522083281 2.34233505307253 4.57757704938739 2.03151957186994
5 50.1 31.668075833985 24.0711577330423 1.92545054768339 6.31972067264936 2.06379501234943
6 124.015384615385 53.4025602503808 22.3266401414677 1.70786133381859 7.66999410551135 1.86018011642328
7 154.423076923077 63.2592346557463 20.9097059750286 1.1604067592568 7.39660832994166 1.89226838583254
8 138.989743589744 47.6643185250648 21.0608161014613 1.10260502526742 7.65609318996416 2.1586839529096
9 131.918918918919 55.4800456512561 21.0138365952159 1.07785834634336 6.93069586828208 1.9019903532165
10 77.1555555555556 50.3009482696439 21.1891553480475 1.20142990702161 4.82516364836823 2.2459452840079
11 19.6594594594595 21.3294327092799 20.5775085430258 1.94864210176248 2.22401677539609 2.27166097587397
12 7.54444444444444 10.0856176082421 19.8883837758599 2.04747229624786 0.839811159844054 2.12877688898647
