"anio" "ppAcc" "mTmax" "mTmin"
1970 4.03809048341399 4.65782950936907 -1.28638918135612
1971 8.3302124381778 -3.09720665100815 4.02230313155664
1972 -3.12839368539979 -6.15036970576775 10.8929516038601
1973 -8.50811215358792 4.26412637489854 22.0751415692039
1974 -0.968737751600083 -7.91320313313131 -2.72339019413231
1975 -0.537583419492586 -6.10949342404674 -5.82320666454928
1976 7.3086485702114 -7.72818417376248 1.53702053687659
1977 -8.76835846215731 -4.61708386780001 -2.88761888130674
1978 -4.90350656623877 -8.1983939163294 6.31127429737849
1979 -13.65088995278 -1.90877253811912 -4.32461989408277
1980 4.43817062942365 -1.94103828362933 2.56064538009138
1981 -0.312295570283266 -6.19189640568011 3.00408527107532
1982 -7.33506162839455 -1.47661467888662 -7.47370497065211
1983 2.05322684641462 -8.93133775064485 -8.13061971934982
1984 1.95223574159664 -12.4543228811353 -5.56284137566146
1985 -2.47972005060743 -10.0172259308342 -6.38158420094224
1986 1.9328143752855 -8.59623229200263 -8.74237157907451
1987 -1.89707906127298 -3.92023955129415 -7.48249285240846
1988 0.219849866642204 -5.20265594599899 -6.84889874497867
1989 -9.41314782368744 -6.78702905080929 -14.8352558732451
1990 -1.06972885641806 -7.76083896732349 15.5489109865412
1991 -1.72228676447264 -3.62508095752934 10.4742311019564
1992 -18.0750771984597 -21.3152851052142 -36.2009975029181
1993 1.8551289100409 -6.33087419227339 -6.61658278451138
1994 -5.144331508497 -5.24121929222637 -4.79241350863532
1995 -1.78055086340609 -11.0628785159631 6.15894542235847
1996 -3.67607621537418 -1.96428747557463 -10.1624436963659
1997 -10.1472754702489 16.8113537115932 0.409272013719567
1998 -2.67781798698115 25.0602909877878 19.3403057241177
1999 -4.50731069349134 11.55221230602 1.58761284419595
2000 1.8279389972053 14.9985531574802 1.90552548043397
2001 3.23793019139467 10.1072570413641 3.5164862855177
2002 3.28842574380366 12.9813104932735 5.59690395289275
2003 6.45799272578309 14.6501484693255 7.79128326314278
2004 7.49120941353619 8.82608452111188 9.05042688607341
2005 -6.87283311018922 13.9785223207782 4.51498919307992
2006 10.8006102329559 11.1951327189428 4.89271517358099
2007 6.92410551725065 9.35865457271795 3.03814793853291
2008 48.5246721557307 3.33660501788064 -7.40946059282105
2009 -3.10508804582642 6.76368348444129 3.45571416080495
