"anio" "ppAcc" "mTmax" "mTmin"
1970 -4.71395597300774 -5.97467353944099 -0.361581128666694
1971 -3.4880814643122 -22.6807019119618 -14.4226877241722
1972 15.1733202922632 -5.03129629670905 3.53909334525081
1973 0.494058659475861 -6.55446938196453 3.19854450469152
1974 8.82532044787167 -7.9649018103624 5.00058126099732
1975 -10.2577196747519 -8.86480961743793 -9.15884351496694
1976 -6.40831755509011 -4.54517806531386 4.04748719933057
1977 -5.37764599363908 6.20864615107577 18.9663661223565
1978 17.9764346146944 -11.2241832911165 13.0978911593922
1979 -12.7641255173714 -12.4355976467941 -9.50660499425384
1980 -10.4373063862168 -3.27379192166565 -5.13513047514439
1981 6.70932049974115 -8.22160628097011 -3.23899469710689
1982 7.06068580478127 -6.64965193848309 -11.1229055059386
1983 16.2664567968325 -9.91470205902532 -15.2565249074625
1984 23.0282868893824 -14.2215196653879 -17.7464508864408
1985 -6.15064966472735 -15.146858347599 -11.4746188202183
1986 1.61842763560426 -5.922803325075 -3.04535478250319
1987 -17.7691290847207 -4.04511107377405 -11.2612197306551
1988 -8.64143927156733 -7.34335239787836 -21.5048478905446
1989 2.99265638420562 5.78682435376736 1.0543182469698
1990 -2.79315897212173 -5.75372955991039 -22.4256342113422
1991 5.10865633233614 8.54196595313333 -5.38143352741397
1992 16.3835785651792 -7.50503404226869 5.24950367603322
1993 -8.94595586926877 5.88889412288591 4.90609846926587
1994 6.67027991029224 4.07587384009629 -0.230812303179834
1995 -6.41612567297989 12.969523679543 2.44400458178883
1996 -0.692775259770776 15.217644051302 0.90249562438713
1997 7.06068580478127 4.07587384009629 5.71322521897273
1998 -14.5209520425721 1.12070585722697 8.96822359285972
1999 -9.38321047109648 17.0104241558759 3.31709955444852
2000 -6.47859061609813 16.829641919867 2.92429147519968
2001 -1.09879739003936 9.69867322338799 12.6039117854048
2002 -1.91084165057653 14.140525860876 7.20965702146709
2003 -6.99392639682364 14.140525860876 11.4776388127147
2004 17.6484936633236 2.92205819919 6.60916165787518
2005 4.38250136858655 8.12671888090093 11.0824553135247
2006 -12.7641255173714 13.0444843009764 12.3075241610123
2007 0.228582651223325 3.81466063866431 6.3204941482896
2008 5.22577810068285 3.32475969265305 3.47603674319363
2009 -4.846693977134 6.33554759074432 6.85754142458385
