"anio" "ppAcc" "mTmax" "mTmin"
1970 407.7 32.4302197802198 16.1236263736264
1971 305.3 32.4242424242424 15.9707988980716
1972 499.8 33.2581967213115 17.1215846994536
1973 244 32.5301369863014 16.213698630137
1974 386 32.7739726027397 16.5027397260274
1975 294.9 32.2657534246575 15.5298630136986
1976 513.1 32.8926229508197 16.6366120218579
1977 285 33.2383561643836 17.3465753424658
1978 493.3 32.867397260274 18.2739726027397
1979 340.8 32.7835616438356 18.4772602739726
1980 463 33.1655737704918 18.6571038251366
1981 547.8 32.6178082191781 18.7917808219178
1982 482.7 32.8452054794521 18.5698630136986
1983 598.6 31.9232876712329 18.3821917808219
1984 497.4 32.1215846994535 18.6666666666667
1985 296.8 32.1287671232877 18.3835616438356
1986 451.5 33.186301369863 19.2027397260274
1987 174.5 32.5701492537313 17.9313432835821
1988 354 33.6584699453552 18.370218579235
1989 320.5 33.513698630137 18.4972602739726
1990 720.5 32.3931506849315 18.3945205479452
1991 371 32.1178082191781 18.3150684931507
1992 269 32.2650273224044 18.8784153005464
1993 394 32.4739726027397 19.0342465753425
1994 459.2 32.7876712328767 18.7767123287671
1995 386.6 33.758904109589 18.6684931506849
1996 471.7 33.931693989071 18.6161202185792
1997 496.6 33.6561643835616 18.4835616438356
1998 469.7 33.8054794520548 18.1958904109589
1999 379.6 34.7753424657534 17.9452054794521
2000 261 35.1844262295082 18.6939890710383
2001 374 34.627397260274 18.8931506849315
2002 342 35.2958904109589 18.7397260273973
2003 368.7 35.5356164383562 19.0095890410959
2004 679 33.7882513661202 18.2144808743169
2005 393.4 34.9178082191781 19.2109589041096
2006 316.6 35.1493150684932 19.5287671232877
2007 388.9 33.8315068493151 19.0547945205479
2008 453 34.0368852459016 19.0040983606557
2009 240.5 35.8974358974359 20.4450549450549
