"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 19.575 36.907616822103 25.5272009408602 1.90946313727196 7.23944052419355 1.9720230854301
2 11.985 19.0842336592008 27.055917601715 1.60222380932754 7.80758061941252 2.10162149875332
3 4.2575 7.71219106516696 29.5573868138087 1.60489121825469 8.73127192982456 1.75775338884454
4 1.94210526315789 5.40198319833621 32.9957827260459 1.39826194242909 10.7752699055331 1.36785403297785
5 0.7375 3.27967223972153 35.9400940860215 1.89692636670745 14.5434677419355 1.87263551740608
6 5.2025 12.3100852441382 38.3885730706076 1.3641989237795 20.4708045977011 2.08498926723598
7 64.1525 61.6382498108406 38.3754838709677 1.93196865786029 24.1657258064516 1.43404490799753
8 65.335 45.2240607051895 38.1005107526882 1.86612965361812 23.9723790322581 1.60919951878704
9 78.6512820512821 67.8511950474398 37.6241821396994 1.65884766740611 23.0338785735337 1.4220737275742
10 31.6564102564103 51.9674179040746 35.3754618141715 1.65980668053762 18.1208712434519 2.0520918526752
11 13.5384615384615 24.9875086201993 30.7185234305924 1.94467334310217 11.8267167698202 1.90133948952949
12 21.3717948717949 33.0248227910139 25.757783101832 1.86399167717597 7.93634380080431 1.65011039172175
