"anio" "ppAcc" "mTmax" "mTmin"
1970 148.8 31.5286144578313 16.5828313253012
1971 238.2 31.1795580110497 14.6022099447514
1972 502 32.1456043956044 15.8200549450549
1973 215.8 31.5441988950276 14.9088397790055
1974 210 31.9917355371901 15.236914600551
1975 145 32.0512820512821 13.8942307692308
1976 125 32.3051118210863 14.4105431309904
1977 267 33.5166666666667 16.0430555555556
1978 316.5 32.8100303951368 16.1224924012158
1979 134.5 32.0164670658683 14.2482035928144
1980 199.5 33.8136612021858 15.8415300546448
1981 335.5 33.2931506849315 15.8794520547945
1982 259.8 33.1041095890411 15.0041095890411
1983 394.8 32.6821917808219 13.6830136986301
1984 486.2 32.0686900958466 13.7565495207668
1985 174.8 32.1301369863014 14.3753424657534
1986 190.9 33.3027397260274 15.7753424657534
1987 113.9 33.0958904109589 14.7657534246575
1988 149.5 32.8415300546448 14.8087431693989
1989 348.9 32.6931506849315 15.1219178082192
1990 487 32.3516483516484 14.7925824175824
1991 347.7 32.0972602739726 14.8849315068493
1992 262.5 32.5327868852459 15.3620218579235
1993 334.2 32.5849315068493 15.113698630137
1994 287 33.0164383561644 14.7082191780822
1995 223.5 32.8958904109589 14.8
1996 236.9 33.6366120218579 14.6762295081967
1997 241.9 33.013698630137 14.9479452054795
1998 123.9 33.3917808219178 14.9616438356164
1999 121.3 32.8218562874251 13.4161676646707
2000 141.9 33.7773224043716 15.4754098360656
2001 375.9 33.4753424657534 15.7178082191781
2002 263.8 33.5794520547945 15.1219178082192
2003 172.7 33.558904109589 15.7835616438356
2004 380.6 32.7527322404372 15.8292349726776
2005 227.3 32.941095890411 16.0876712328767
2006 240.5 33.2575342465753 15.5493150684932
2007 214 32.6561643835616 15.2671232876712
2008 266 32.6942148760331 15.3278236914601
2009 432.5 32.9492537313433 16.5134328358209
