"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 20.15 21.1773666243671 16.5769478908189 2.98999801797133 -0.190165425971878 1.83533786174836
2 16.8918918918919 15.3397337797118 18.664683353304 2.23619073128537 1.38204966049794 2.04292298715206
3 11.3756756756757 12.0751904840141 21.9446381865737 2.37480957041399 4.14298169136879 1.61731101191741
4 6.71351351351351 10.2450574035093 25.7205522405522 2.01897529350316 7.22136422136422 1.60997795071576
5 5.61621621621622 10.5409654184022 30.315415240443 2.11624067425599 11.8077076202215 1.80719433449672
6 12.8916666666667 15.5672068326797 35.3787359098229 1.82725462309726 16.4225080515298 1.90076672778973
7 84.1742857142857 39.9196571279124 34.8645878136201 1.72122448278103 19.3314234511009 1.04106985929289
8 79.7942857142857 40.1097900830234 33.3852069501636 1.33013159132685 18.6214912631719 1.08895788274825
9 39.7416666666667 29.8244231174002 31.8102015250545 1.73653893567533 15.7336328976035 1.36500779966761
10 26.2078947368421 37.2072165448539 27.1365086498663 2.63293855129347 9.32391317213549 1.42391689664725
11 19.5405405405405 18.402739220312 21.6845720720721 3.03259728313839 3.14256756756757 1.57785331365522
12 27.2594594594595 31.0706047169584 17.1335049700901 2.67167056132967 -0.219833446985838 1.46638060285962
