"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 16.3625 28.6272569371148 26.7108870967742 1.88962569938042 7.92310483870968 1.65756552353352
2 10.1 14.4662294628488 28.1916717980296 1.57496037382265 8.53068041871921 1.48566298171869
3 3.25 8.0606355924236 30.2729838709677 1.35277121533718 9.58427419354839 1.31387462971061
4 1.35 4.45087142144731 33.68625 1.57291392850841 11.4608333333333 1.42333798714185
5 0.275 1.15442293276438 36.9741935483871 1.24241501919101 15.2536290322581 1.58472064314064
6 4.78 9.93104947071273 39.480671182266 1.21182630548049 21.1021128899836 1.48444549546672
7 53.325 45.3527018390588 39.217116240267 1.016086258048 24.6436040044494 0.865367633479397
8 69.2615384615385 46.0147894725427 38.9587290721885 1.28506154065604 24.4084909158324 0.754126784806796
9 65.1 54.095500347947 38.6034188034188 1.28022624261054 23.3706837606838 1.15765546983315
10 28.7051282051282 45.1092238713171 36.2017921146953 1.68094879824356 18.351805900193 1.71491174032338
11 11.5684210526316 18.0793761143129 31.5960526315789 1.69198088419177 12.0850877192983 1.40565027471276
12 17.5710526315789 27.5048979215126 26.8820316921336 1.99122883954396 8.41208262591963 1.37728179864047
