"anio" "ppAcc" "mTmax" "mTmin"
1970 -8.82625093994254 7.35952331877116 -9.92046332827452
1971 2.46443454118221 1.58893692107618 -8.05436816828499
1972 -23.1962142795558 -12.5388065658953 -25.8090920482743
1973 -24.6568973662748 -13.1846985472059 -26.9582896099833
1974 -0.867502013387473 -3.66672676216903 0.185532538162285
1975 -2.49399236940964 -3.39200542568845 -7.32019016416381
1976 -3.14143027811749 -2.83704914824298 -4.19419818529242
1977 13.2813849671549 -3.6365217984724 -1.3255911208055
1978 8.34664480932062 -1.95353359376327 0.74915616914879
1979 -1.25438564176168 -4.25500438845429 -6.17971947815035
1980 -1.40440174255984 -1.18605274914281 -1.1446660410059
1981 3.41190465148638 -1.8314156346866 1.87485474181976
1982 3.42769581999145 -4.56424568344574 -1.77465145342335
1983 21.6349131063367 -8.82458389630078 -1.88869852202471
1984 20.2610814463956 -5.94070113897114 1.69549124265517
1985 10.6521554110608 -11.3417985064152 -2.27315651476644
1986 9.95734399683772 -1.72354076434074 0.990989960159325
1987 -11.2817776424809 -19.5531098723147 -13.8536668285988
1988 11.7812239591733 -1.39611114864337 1.09299258418885
1989 -2.73085989698568 4.78778640972859 4.59772850467693
1990 8.10977728174458 -4.61458728960714 3.02245336962082
1991 9.95734399683772 -6.40531013734631 2.76584746526779
1992 4.46991294132604 -5.77040070007635 2.25318096358373
1993 1.8959524749997 -2.84543941593664 4.28409906602323
1994 7.06756016040999 1.54866363614664 6.64344779771356
1995 -4.32576791599771 2.14557125205986 5.7381991906904
1996 0.0483857599065599 5.9343174725205 5.00415751332469
1997 -2.03604848276262 1.81475498299976 7.42752139434783
1998 -4.21522973646223 4.84719464189741 9.70909918974889
2000 -13.2083002000993 -28.1355302155597 -28.1743009834195
2001 -2.18606458356078 7.39383139840531 2.26796174102853
2002 -2.65190405446034 13.9160330533065 12.159514389865
2003 -12.0713360677343 15.5364184585059 10.6414090859154
2004 -4.58632219633136 7.62366608789186 8.35327776684927
2005 -2.57294821193499 15.2703471441263 12.3600571113561
2006 1.79330987971675 14.8028893726281 9.5088803963222
2007 8.68615493217962 13.9431395335971 10.0207962156128
2008 -7.87878082963836 19.0464028362522 10.1748396837965
2009 -11.6607656866025 12.0376968627654 5.34956436459005
