"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 22.725641025641 38.4458177723343 25.1611662531017 1.6760186779954 9.64001929969672 1.30419491104207
2 11.3425 16.015631586928 26.9639685960591 1.57115362632158 10.5868657635468 1.33510667711117
3 5.0675 9.49594751621813 28.8395967741935 1.46443851295366 11.9358064516129 1.1714311847358
4 2.4025 6.90234027573629 32.5917385057471 1.49341959041061 14.3270775862069 1.18593535712489
5 0.4925 1.37456519931922 35.747058573854 1.84997857149507 17.9103056027165 1.44037032870504
6 6.2775 18.2137379469454 38.1232101449275 1.3641341927864 23.301902173913 1.40260982038063
7 78.5076923076923 52.9998529522061 38.1570023965557 1.54889401619394 25.5007306313758 1.01237316131356
8 95.62 54.049066976458 37.8661194316436 1.60231928461191 25.1790120967742 0.913585946101391
9 86.25 58.301968124408 37.5903154761905 1.41896391795694 24.4568630952381 1.03254767329189
10 32.2615384615385 54.1251746825168 35.1968002328217 1.73578656642117 19.81412400821 1.54015062522926
11 14.1325 23.6801051138953 30.0397135511192 1.59034710747033 13.8119671808832 1.38980486190033
12 21.8769230769231 32.4486514320254 25.4228977116074 1.76573344234781 10.0849324510615 0.982094307921613
