"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 32.8925 43.1245743940351 22.7849369670004 2.2247985628695 3.57456525769373 2.15611390368894
2 27.9125 34.328333124814 25.4741995073892 2.48763481326006 5.34003078817734 2.14216935180431
3 12.2692307692308 17.8413498699562 28.8643507030604 2.69168148438557 7.80893300248139 2.03868045764914
4 7.42 18.6701352088824 33.4781034482759 2.24516195130033 10.9883333333333 2.15284281677326
5 9.4125 19.8025145709663 37.7441592510197 1.52152405436994 15.8939043381535 2.55865513138955
6 47.2384615384615 45.982196871722 42.0411140583554 1.5246969030249 22.7115237253168 2.56996191873218
7 183.35641025641 80.296794177574 39.4656741108354 1.99122884810532 24.1910669975186 2.10950016409008
8 160.574358974359 60.1829522895712 37.9354838709678 1.29762365643218 23.3862696443342 1.90905107167831
9 70.1666666666667 50.1948169547694 37.4136752136752 1.35548955245905 21.2905982905983 2.05983518215846
10 32.6526315789474 36.1024573307698 33.9422750424448 2.00573127534878 14.7809847198642 2.55190136436161
11 28.6538461538462 38.7405597747363 28.0205717653993 2.76503115317273 7.52101385204833 1.98108668030917
12 41.1125 55.186686370574 22.8285752688172 2.57190711036619 3.37494623655914 1.96394202970036
