"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 40.8025641025641 45.0782739546009 16.9923904052936 3.36700309395468 -2.94507857733664 2.81122630027219
2 35.3947368421053 38.3041734185745 18.4804029950355 3.16988490156918 -1.84363686995266 2.62277549047613
3 21.8307692307692 34.3969334147694 20.3614557485525 3.32451424349633 -0.1575682382134 2.23772510047914
4 9.63684210526316 16.183348483443 24.2618623481781 3.07836664085963 2.59939271255061 2.30380412292911
5 14.0736842105263 21.0911494722252 28.1237973967176 2.96627837055818 6.62587719298246 2.51967573986429
6 71.2157894736842 44.6356573393587 31.11129461585 2.54888736182597 12.0051361161524 2.40331729098329
7 256.24358974359 83.053989399641 28.6308133443617 2.27569263057161 14.6507416597739 2.02434641654366
8 233.571052631579 85.3068702530783 27.9330630525145 1.58528494095929 14.1423804226919 1.94380321219248
9 115.034210526316 63.1002731664785 27.1045056126907 2.08447161196854 11.8903575989783 1.71727157902992
10 53.7025641025641 60.7897605954519 24.3172043010753 2.57970678326942 5.64309346567411 1.77720911916233
11 23.2837837837838 26.4513233602311 20.0726126126126 3.9244374555694 -0.0959459459459468 1.74368970494192
12 49.0842105263158 59.6849681212125 17.2306597974357 3.06658053105816 -2.85186464492711 2.27046841694024
