"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 32.7911764705882 33.0936354555507 21.1186144184721 2.6572089312968 2.52522980656282 1.4674575113838
2 30.6676470588235 32.0137444023584 23.2282697178488 2.43122681909584 3.9553043132962 1.80744009564743
3 18.025 23.8801695973877 26.440107669113 2.62807101507687 6.13301561225844 1.70588975422638
4 5.81081081081081 11.8751323684736 30.0904797104797 2.2711211651163 8.81912065912066 1.8419881422339
5 4.7578947368421 8.30371559877727 34.8140598994706 1.90606423390245 13.8207598041266 1.97550781992811
6 21.3368421052632 26.740407939768 38.8038291850315 2.04945256076272 19.3306654567453 1.75093011318244
7 116.692105263158 54.6208077447718 36.5918328790708 2.4851849630636 20.8116850691802 1.50643467201178
8 103.184615384615 39.3754100293541 35.1638938801898 1.88934872587121 19.7742810149929 1.56577767074326
9 45.4918918918919 37.1749271715522 35.1135441352683 1.95357051909318 17.8421455199042 2.41568897676907
10 31.1083333333333 35.5421068191358 31.3964662108377 3.14135812259186 12.0766537152132 2.98597546295269
11 19.4242424242424 24.6367742194345 26.1255127027854 3.0324396272419 5.69735843281298 2.6245213024637
12 37.169696969697 40.5360062540737 21.5436281614813 2.2975244717185 3.1544197818002 1.79257095544448
