"anio" "ppAcc" "mTmax" "mTmin"
1970 197 33.6602739726027 14.5205479452055
1971 276 32.9342465753425 14.572602739726
1972 422.5 33.6994535519126 15.4986338797814
1973 234 33.0643835616438 14.5712328767123
1974 344.5 33.8602739726027 14.7027397260274
1975 153 33.9123287671233 13.286301369863
1976 238 34.2786885245902 13.9153005464481
1977 213.5 34.7328767123288 14.2972602739726
1978 327.6 34.4356164383562 14.9205479452055
1979 128.2 33.8342465753425 14.2465753424658
1980 147.3 34.8904371584699 15.5598360655738
1981 391 33.9753424657534 16.2986301369863
1982 321.5 34.0041095890411 15.0545205479452
1983 482.5 33.4564383561644 15.3027397260274
1984 433.6 33.3510928961749 15.396174863388
1985 230.6 33.9890410958904 15.0082191780822
1986 264.6 34.9893150684931 15.8213698630137
1987 91.1 34.9643835616438 14.6356164383562
1988 210.9 34.525956284153 15.1106557377049
1989 437.1 33.3835616438356 16.527397260274
1990 380 33.3931506849315 16.7890410958904
1991 414.5 33.3179104477612 16.7208955223881
1992 174.5 32.4478672985782 15.1563981042654
1993 161.6 34.3561046511628 17.2136627906977
1994 340.7 33.7945205479452 16.3260273972603
1995 237.7 34.9739726027397 15.6972602739726
1996 391.5 34.6666666666667 15.3456284153005
1997 387.5 32.6917808219178 16.8052054794521
1998 106.7 33.1698630136986 16.1917808219178
1999 215.2 34.7796143250689 15.271349862259
2000 145.2 34.927397260274 15.3054794520548
2001 247.7 34.4038461538462 16.2527472527473
2002 186.3 33.9532967032967 15.4752747252747
2003 202.7 33.9150684931507 15.6150684931507
2004 383.5 33.3592896174863 15.8401639344262
2005 379.3 33.5958904109589 16.0821917808219
2006 256.1 34.2424657534247 16.3054794520548
2007 205.7 33.3041095890411 15.0178082191781
2008 349.7 33.6803278688525 15.3975409836066
2009 334 34.0060240963855 16.8885542168675
