"anio" "ppAcc" "mTmax" "mTmin"
1970 692.8 33.8876712328767 20.1564383561644
1971 410.2 35.7575342465753 21.2794520547945
1972 848 34.4043715846995 22.046174863388
1973 973.4 34.2876712328767 21.147397260274
1974 489.5 35.4383561643836 21.2534246575342
1975 855 36.027397260274 21.5465753424658
1976 935.8 33.7112021857924 21.1010928961749
1977 528.4 35.2835820895522 21.7208955223881
1978 520 33.227397260274 19.3
1979 675.4 30.6208219178082 15.2383561643836
1980 362.9 30.8114754098361 15.3551912568306
1981 890.7 30.4145205479452 16.227397260274
1982 466.7 32.172602739726 15.2383561643836
1983 614 33.1178082191781 14.5945205479452
1984 635.2 34.0464480874317 14.0133879781421
1985 413 34.0417910447761 14.334328358209
1986 422 33.3808219178082 15.5397260273973
1987 395 32.7808219178082 14.6728767123288
1988 761 31.8032786885246 15.0054644808743
1989 324 33.9865671641791 14.7373134328358
1990 448.8 33.8356164383562 15.4383561643836
1991 587 32.6 15.9095890410959
1992 665 32.9972677595628 15.6775956284153
1993 662 31.7753424657534 15.5397260273973
1994 500 32.9643835616438 16.5013698630137
1995 481.5 32.8013698630137 16.5780821917808
1996 518 31.9917808219178 15.8293150684932
1997 689.5 31.5302197802198 16.1717032967033
1998 0 33.2 17.8246575342466
1999 0 34.6452054794521 18.1767123287671
2000 646.4 30.6967213114754 17.9248633879781
2001 254.4 32.2506849315068 17.7054794520548
2002 755.9 32.7315068493151 17.0383561643836
2003 964.2 32.1 18.0301369863014
2004 705 31.9234972677596 18.6530054644809
2005 806.5 32.9041095890411 19.4383561643836
2006 414.4 32.4712328767123 18.3287671232877
2007 794.6 30.2794520547945 17.786301369863
2008 493 30.9493150684931 17.3205479452055
2009 443.7 31.5989010989011 19.6291208791209
