"anio" "ppAcc" "mTmax" "mTmin"
1970 722.5 30.3892215568862 17.6032934131737
1971 418.6 31.0364383561644 17.7424657534247
1972 895.3 29.9207650273224 18.0696721311475
1973 1018.3 29.2309589041096 17.246301369863
1974 751.4 30.1538461538462 17.3612637362637
1975 861.3 30.2698630136986 17.1712328767123
1976 933.3 28.4762295081967 16.5
1977 468 29.9561643835616 17.4890410958904
1978 427 30.2770149253731 17.7283582089552
1979 636.3 29.7416438356164 17.7287671232877
1980 385.1 31.5882513661202 17.8661202185792
1981 955.4 31.0665753424658 18.1887671232877
1982 516 31.8783561643836 18.2657534246575
1983 525.5 31.5425824175824 18.0137362637363
1984 666.5 31.2827868852459 18.1502732240437
1985 704 31.5397260273973 18.3246575342466
1986 500.9 32.0071232876712 18.3465753424658
1987 636 31.1397058823529 17.4623529411765
1988 899 30.8073770491803 18.2814207650273
1989 577 31.7013698630137 17.6772602739726
1990 503 31.5301369863014 18.3109589041096
1991 574.2 30.7095890410959 18.3424657534247
1992 789.4 29.1631147540984 17.9016393442623
1993 667.7 29.6616438356164 17.3758904109589
1994 592.2 30.4046575342466 18.4205479452055
1995 553 30.9068493150685 18.2021917808219
1996 571.5 31.3101092896175 17.0224043715847
1997 818.7 30.2915068493151 17.2780821917808
1998 69 31.7794520547945 18.6095890410959
1999 0 31.0780821917808 17.8
2000 806.4 30.8871232876712 18.221095890411
2001 501.3 30.6945205479452 18.1438356164384
2002 635.5 31.0665753424658 17.9506849315068
2003 610.5 29.4963815789474 16.8700657894737
2004 302.5 29.1704918032787 17.4901639344262
2005 580.9 31.1095890410959 17.9282191780822
2006 397.3 32.2356164383562 18.3808219178082
2007 970 29.4876712328767 18.1054794520548
2008 1046.6 31.1325136612022 17.4592896174863
2009 535 31.8095890410959 17.8243835616438
