"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 28.58 46.2324461490313 22.9166570660522 2.52726744472199 9.39972414234511 1.58328638879027
2 18.205 25.4348332723009 24.8905389071337 2.95167843375455 10.155286216019 1.4714674743895
3 17.3692307692308 24.4654983044991 29.4583126550869 2.44513389529737 13.0965260545906 1.43869166863789
4 37.6075 51.4010794434195 32.7680890804598 2.5552575151745 16.0689109195402 1.36373416312237
5 86.5825 68.1635171518667 34.2118548387097 2.09731664262752 19.0345295698925 1.11360796430136
6 131.18 94.9130970941313 34.0157584154351 1.94252203020796 19.998144499179 1.07753239086663
7 136.048717948718 105.143788443793 33.7701543975737 2.22396608665542 19.6323545629997 0.743888408810829
8 148.4325 114.060962978755 33.9217204301075 1.71161089437676 19.8984274193548 0.755078910144316
9 174.458974358974 107.879754497771 31.520936381626 1.65955104326471 19.2249292661362 0.943541001121686
10 74.3710526315789 63.3347686755572 29.4005178268251 1.78376109783125 16.5248585172609 1.39253243708338
11 27.1974358974359 36.2451266210877 26.3439334659593 2.39195357272796 12.8508860153257 1.81860647264112
12 30.374358974359 44.1641597842265 23.1667080231596 2.37833253463909 9.91759718775848 1.88458403545304
