"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 20.775 35.6374101191431 26.2438172043011 3.40605904954317 10.9373924731183 3.16902378812501
2 16.1325 24.2082777482922 28.3250769704433 3.05713955330705 12.2364439655172 2.715836433295
3 19.2225 37.3723227323411 32.1701612903226 2.50590154312266 15.0025 3.35392862309814
4 36.6948717948718 46.9060592467762 34.9634689065724 2.19637699876314 17.6690834070145 3.39191630288471
5 70.23 60.6832811850564 36.6618548387097 2.34729281346032 20.6349193548387 3.06064732391855
6 81.7225 71.1066569334856 37.1975 2.10974050199425 22.2101666666667 2.50698692603161
7 56.55 76.9859827401166 37.1233870967742 2.21352610799721 22.4238709677419 2.22194601750326
8 79.8675 78.3600839893661 37.7641129032258 1.80026964007296 22.5592741935484 2.1400459152514
9 104.8725 77.4477524048575 35.0696666666667 1.94926486252472 21.36875 2.39725682349176
10 54.635 57.6405108164344 32.6212096774194 2.21448034618976 18.2420161290323 2.90854723111916
11 19.0578947368421 24.7889320505107 28.8975771324864 2.87846426203118 14.8354537205082 3.1365724219918
12 18.1825 24.8821106316803 27.0653225806452 2.93955523023004 11.5104838709677 3.18242448179467
