"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 18.585 32.2623901859862 23.5104543190563 2.77161410806295 9.47584019311684 1.53193470214859
2 16.515 19.3211130698107 26.6046028325123 2.12984200785625 10.9853971674877 1.33688521501211
3 21.6425 28.5974078751814 30.2632577284946 1.87478387293857 14.5516364247312 1.52997384987705
4 45.1923076923077 47.6951635229588 33.070006574622 2.14998557399752 17.9343852728468 1.49468445433521
5 106.074358974359 78.3341550765179 34.820439348355 2.05860218119099 21.2075218068394 1.0466915764414
6 97.0525 75.604771886775 36.1204166666667 1.60577433593538 22.7908333333333 0.848980870525663
7 68.8725 74.5779371633358 36.2302419354839 2.02997228412581 22.7033064516129 0.840290070320131
8 75.025 64.5065719172304 36.6985188172043 1.50539997923222 22.69375 0.540004559015299
9 147.3175 97.605119893821 34.0082471264368 1.78256896630805 21.5644367816092 0.800905369730125
10 72.8925 66.8307521242069 30.896935483871 1.43700562456302 18.396935483871 1.17973043295811
11 18.62 28.2305907910241 27.19175 2.2312680829149 13.73625 1.66459652418209
12 18.84 25.4157411348931 23.7664656678918 2.34910691277755 10.4795928756444 1.91341071945437
