"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 18.91 29.2894292649527 21.7095967741935 2.96853789515729 9.17854838709677 1.97858954576842
2 15.8775 15.5700647611584 24.7485437192118 2.4122541932154 11.156157635468 1.50178168894003
3 22.6625 35.2262626932426 28.8254569892473 1.97416185331385 14.8712903225806 1.45840244938553
4 46.2948717948718 53.7130188507598 32.0360683760684 2.20384351550098 17.8126495726496 1.41985115344733
5 94.4641025641026 65.3177556547887 33.7722455149596 2.51619649529706 20.6076837511765 1.30209911984499
6 102.675 83.8632548427529 35.1115346880131 1.96928297528454 22.0293760262726 1.06139976407523
7 78.585 85.9098291442239 35.3998896922507 2.17060966380578 22.239517982944 1.01133604547498
8 90.715 77.8631197053933 35.4892204301075 1.73529886703114 22.1739784946236 0.824444700233056
9 147.8125 89.3176359749509 32.8700833333333 1.65585028423999 20.68125 0.9513612042887
10 59.4692307692308 61.7460467681776 29.6871081828813 1.60235847751943 17.6504378083911 1.13173771194877
11 19.5875 23.4246986407564 26.0521666666667 2.45704528620487 13.91875 1.74183969410018
12 18.91 25.7661754024883 22.3061290322581 2.33782149073747 10.2810483870968 1.74003468076163
