"anio" "ppAcc" "mTmax" "mTmin"
1970 767.5 26.3361823361823 8.35327635327635
1971 918.7 25.8525280898876 8.55224719101124
1972 649.1 26.3863636363636 9.16193181818182
1973 953 25.0229226361032 8.51289398280802
1974 540.6 26.8782122905028 8.39944134078212
1975 548.6 25.2757660167131 8.74373259052925
1976 747 24.3480662983425 9.46132596685083
1977 659 25.1287671232877 9.0986301369863
1978 620.1 25.4210526315789 9.30747922437673
1979 328.8 26.1184573002755 9.0137741046832
1980 564 25.9663865546218 9.67787114845938
1981 538.5 25.8268156424581 9.69832402234637
1982 617 27.2367688022284 9.64345403899721
1983 611.9 25.5378612716763 9.08092485549133
1984 697 25.7977528089888 9.11376404494382
1985 450.7 26.1685082872928 8.90331491712707
1986 589.2 26.0446927374302 8.91340782122905
1987 595.3 25.9111747851003 8.64899713467049
1988 841 26.4680555555556 8.65361111111111
1989 398 26.3268156424581 8.81284916201117
1990 1008.6 25.4623955431755 9.77158774373259
1991 1345.3 25.7582417582418 9.35302197802198
1992 1510.1 25.0771349862259 9.71928374655647
1993 1174.1 26.0280112044818 8.62745098039216
1994 605.2 27.0801104972376 9.51933701657459
1995 766.9 27.4164305949008 9.46742209631728
1996 405 26.1707988980716 8.58539944903581
1997 412 25.1016949152542 8.82881355932203
1998 348 26.6327683615819 9.17514124293785
1999 263.5 27.1096866096866 11.8646723646724
2000 403.5 27.5044642857143 11.1041666666667
2001 373 26.5520547945205 8.20684931506849
2002 383.2 26.83608815427 7.26859504132231
2003 155.2 26.8904109589041 8.68082191780822
2004 21 26.5696721311475 7.28073770491803
2005 171 27.8109589041096 8.15479452054795
2006 240.8 28.7559880239521 6.29191616766467
2007 309.4 33.6404320987654 13.9861111111111
2008 211.6 41.230534351145 19.3687022900763
2009 125.4 36.3702312138728 14.4893063583815
