"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 14.2631578947368 33.482189061541 27.2751030860893 1.60396728589494 3.78522552557701 1.48740912060596
2 5.46410256410256 9.52057293663755 28.8473149983428 1.6434351532207 4.91643655489809 1.29138673413891
3 2.11538461538462 5.09161015074068 31.1390915289136 1.71084554614425 7.07672519051829 1.37798485495928
4 4.685 11.3084390997076 32.8997727832512 1.69087612544325 10.3146592775041 1.09279032251028
5 26.9425 26.8798264598717 34.0707054134223 1.6613439410546 13.545828235076 1.08468374410342
6 161.633333333333 75.9091712555324 31.6939876215738 1.86355669510886 15.7825965222517 1.18125291039217
7 221.25 74.0682983503254 28.606667888563 1.22704113376015 15.4104215542522 1.10428168532791
8 191.735 61.5327911329836 28.7266801075269 1.18684895704981 15.0694758064516 0.978109845416337
9 124.8225 54.8247159661519 28.8499989737274 1.35006772775863 14.6357153119869 1.02848290755463
10 42.2625 38.1483520328272 29.5641767638646 1.55980078573245 11.2000735605699 1.59703077221941
11 12.2375 17.6848868913254 28.9843513957307 1.6453470279051 6.13578366174056 1.56998585330348
12 6.7675 10.9994962005842 27.6222842642619 1.35586583720172 4.51025739578367 1.8486001035199
