"anio" "ppAcc" "mTmax" "mTmin"
1970 765.3 29.3082191780822 10.8397260273973
1971 1013.7 29.2780821917808 11.0712328767123
1972 715.3 29.853591160221 11.5331491712707
1973 1098.2 29.4888579387187 11.3802228412256
1974 701.2 29.4684931506849 10.6304109589041
1975 762.5 29.8277777777778 10.3902777777778
1976 939.1 28.6931506849315 11.3602739726027
1977 979.8 29.4616438356164 10.7780821917808
1978 875.2 29.3557692307692 10.856043956044
1979 552.7 30.3729281767956 10.6243093922652
1980 803.9 30.2261707988981 11.301652892562
1981 860.4 30.1418732782369 10.8760330578512
1982 545.6 31.3738292011019 10.8154269972452
1983 934.2 30.4385269121813 10.5495750708215
1984 926.1 30.5755494505494 10.4684065934066
1985 908.9 31.1135734072022 10.8969529085873
1986 937.4 31.1368715083799 10.6745810055866
1987 775.4 31.3151260504202 10.4201680672269
1988 880.2 31.3083941605839 11.9890510948905
1989 780.6 31.2514124293785 10.4406779661017
1990 828.6 30.3838526912181 11.3130311614731
1991 674.7 30.3012048192771 9.98042168674699
1992 1037.8 28.3856749311295 10.7044077134986
1993 820.1 30.2220670391061 9.99022346368715
1994 858.9 30.8587570621469 10.4844632768362
1995 696.8 30.6765536723164 10.2118644067797
1996 756.3 30.5831024930748 10.0371191135734
1997 781.1 30.5506849315069 9.62328767123288
1998 762.5 31.5947802197802 10.0467032967033
1999 722 31.4 8.71369863013699
2000 687 30.5765027322404 9.05874316939891
2001 785.5 28.4657534246575 9.18356164383562
2002 903 27.9808219178082 9.69041095890411
2003 765.4 27.8376811594203 9.0536231884058
2004 874.5 28.0710382513661 9.49863387978142
2005 724.5 28.2295890410959 8.81452054794521
2006 709 28.228021978022 8.90796703296703
2007 687 28.0246575342466 9.99452054794521
2008 775 28.8388059701493 9.12238805970149
2009 764 30.1808219178082 9.26493150684932
