"anio" "ppAcc" "mTmax" "mTmin"
1970 7.41258802016172 -4.42179820985169 -2.99917890798238
1971 6.60809560862901 -6.57809714887691 3.17979638420522
1972 7.84266257978612 -4.67258208057379 4.21832299451625
1973 15.0122584737601 -5.67347230424624 5.05262206362622
1974 -1.36093299617617 -6.22624848516101 1.10379728218553
1975 -3.78452963217723 -0.975340630287607 -0.635545119339001
1976 6.89143884791097 -8.6188114730301 6.46703089682004
1977 -0.986515144267863 -1.52723609077205 3.83957193739989
1978 2.27699180817616 -1.08008360651637 4.70841600945285
1979 -5.49470846927194 3.28999770654152 0.736601674414553
1980 -0.0858884194073442 1.3457329462601 5.76840067800852
1981 5.88455840831971 -6.82885861911533 9.34026829590591
1982 -11.8142746454 9.28993304319153 3.33761245265491
1983 7.39740891805733 -3.46468844962363 1.00902508242999
1984 2.89933499445618 -5.764300316595 2.33150299360064
1985 -5.44917116295876 -3.0029599124207 3.15331715636038
1986 5.54555846132165 -1.90728284233687 2.95791323024368
1987 -31.6331222930329 -14.3221201739622 -31.7141321654548
1988 4.99405108486212 8.0391560770936 5.40365674123679
1989 -5.67685769452463 5.46924222480162 -0.760298593152787
1990 5.48484205290408 -2.15284813286843 6.7070931527469
1991 -0.19720183483954 4.52368736491642 3.16213017064609
1992 15.4119748291757 -0.286249465308221 8.6351696689523
1993 -5.25184283560168 23.7596747646503 3.14023470527203
1994 -2.73717158697427 20.4460355703578 0.573319373459313
1995 -32.8575698627871 -37.2767540318263 -44.6758999135087
1996 -2.06423139367961 6.16591721796188 12.0420226191315
1997 -0.581739088150775 -3.91268495824754 -2.28050101643415
1998 -2.28685822454401 11.2270550233095 -3.45857700016671
1999 -8.92518554486426 9.26996572591766 -11.081689042868
2000 -5.69709649733048 10.9928861184558 -5.36144902617605
2001 -0.278157046062959 3.02314849649919 0.324036395910245
2002 2.9802902056796 -7.12218317219263 2.958878308105
2003 14.4405122944947 6.603497177063 2.82131744848886
2004 15.2551241074303 -1.58110298011023 5.21850449937243
2005 -5.57566368049535 13.5893562164357 3.58702350937874
2006 -0.531142081136139 1.53341878477756 0.089953350392003
2007 0.647768182304878 -6.24313263436748 -3.02540974754727
2008 8.28285654081346 1.71608609769453 -6.91054163455798
2009 -1.99845528456058 -6.64595483763725 1.03568309227101
