"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 15.6564102564103 35.6354997075417 25.0072458065614 2.02530588324621 0.0803837722120144 1.53626380312057
2 6.7025 11.8985559886645 27.2727478222295 1.61313820711266 1.02608375113697 1.90009288440095
3 2.715 6.60856282137823 29.9943910414864 1.35533525201256 2.68864302818829 1.34531816246486
4 5.3775 11.0334105079027 32.0563616128444 1.93651597486112 5.27381203247583 1.36955121015978
5 22.3 24.8807721044348 33.1440978865406 1.448812031528 8.49643956247682 1.25321402053164
6 95.595 67.586844228892 30.9889846743295 2.00833602850612 12.3517576628352 0.89570750152662
7 159.7325 80.6762805910139 28.0660799035966 1.63136343279128 12.5668659621802 0.771105092154859
8 157.887179487179 77.668371194075 27.9906810035842 1.20880696427352 12.1102701957541 0.814164034489935
9 100.3725 58.0307477626942 27.7777413793103 1.30786107112047 11.5441810344828 1.18496528373275
10 38.8075 36.1478544066605 27.9425682342521 1.30910297532037 7.58989741688296 1.68891986764767
11 9.815 16.0476621829618 26.8982497491334 1.62150056587644 2.83306383415435 1.40412810597914
12 8.88974358974359 13.7809707639078 25.4050712476442 1.40036397422102 0.900121924081452 1.95445538758422
