"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 13.5333333333333 26.6334211622731 23.3719041484905 1.50816215133979 2.5440931670841 1.35039714421323
2 6.1475 12.419979509872 25.4480766049362 1.6792569349887 3.23959438504191 1.68204039237409
3 1.74102564102564 4.36117547823483 28.1228672884401 2.26884508177645 4.94308324539137 1.36474554033135
4 4.11081081081081 7.32263552220039 30.3204321562942 2.16895791641385 7.35375375375375 1.4246591655537
5 20.8692307692308 25.2333129210506 32.0957733664185 1.42827097505998 10.6644609870416 1.14579461110129
6 89.1358974358974 68.0995304380576 30.1933687002652 1.82826215801024 13.6607839669909 0.651072562377194
7 140.885 71.4840722800792 27.3868075639599 1.64381465284044 13.6068437152392 0.562350251190362
8 144.242105263158 67.4809748226539 27.1455857385399 1.19611100541699 13.3187606112054 0.585101496212613
9 99.4025641025641 56.2731004597901 26.5482905982906 1.21686368791568 12.7867521367521 0.724146800720583
10 32.9325 29.4028202685319 26.470752688172 1.19775185112518 9.57336021505376 1.32570009860565
11 9.665 15.3452665381936 25.5035238095238 1.43184919802352 5.34656096059113 1.27574007412355
12 7.7775 13.0246017213579 23.5818209254209 1.46183281879365 3.44563213413282 1.622208647583
