"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 15.1842105263158 33.0088401453045 24.2402987655457 1.90290210718448 2.1392778944023 1.32023901016507
2 5.28108108108108 10.1954193918924 26.0977849770953 1.90166939558972 3.24069765578386 2.29180130435403
3 2.31052631578947 5.45590627018266 28.9673504882897 1.56428154260025 4.99733466034385 1.59795349842408
4 6.06486486486487 12.4511315018225 31.0127402032574 2.37854208138914 8.02372120889362 1.75628547092148
5 16.1027027027027 17.4410672215271 32.916884626562 1.94546681849635 10.78679163034 1.65332701917716
6 124.105405405405 80.2964263282064 31.2989282385834 2.32885230044377 13.1977632805219 1.18695187538376
7 196.1 82.8842767558077 28.3350098708274 2.23030909871529 12.7191363777571 1.21033716266646
8 170.734210526316 70.6816971465884 27.6136732961436 1.98826868969143 12.0434473279974 1.27426214007655
9 108.165789473684 51.4156158648838 27.1609951603146 1.51275200930912 11.4486267392619 1.32831155281495
10 36.1571428571429 28.78261613538 26.8237019969278 1.30750332080523 8.43738248847927 1.88529402439355
11 8.69428571428571 10.8365650857245 26.2055978054057 1.46966634893979 4.21441252117705 1.78879529024987
12 6.73611111111111 9.59795075681047 24.1382590934151 1.89159616289728 2.86611732059953 1.58002060423718
