"mes" "mApp" "sdApp" "mmTmax" "sdTmax" "mmTmin" "sdTmin"
1 14.2 37.6657599642462 23.3828114324552 4.98769147046115 2.59014364031896 1.77568731518672
2 6.79230769230769 12.2054643633041 24.7266339817396 4.12180941682571 3.59920341185814 1.40081501126885
3 1.58648648648649 4.35903672859053 26.6343996602061 2.50584655464273 5.67187982026692 1.89263224717345
4 4.9 11.3049890657965 28.8644144144144 2.06591295307015 8.52387387387387 1.80743295787992
5 17.1973684210526 17.7300856972991 30.0601018675721 1.66666484404236 10.7185908319185 1.91846886487773
6 100.338461538462 70.3825509752337 28.562735042735 2.11489121169552 12.5576923076923 1.5650039989946
7 164.662162162162 75.7676211677351 25.8741203940314 1.87731525812071 12.5840854202367 1.48679465079941
8 149.887179487179 64.4738836538819 25.5964433416046 1.69495095851714 12.4100909842845 1.71146896226912
9 85.4820512820513 45.4760426910632 25.2835249042146 1.44505852083451 12.0181844974948 1.73997501315815
10 29.1615384615385 30.7647920381367 24.819339261463 1.8764639941748 9.16181497595034 2.04629135133164
11 10.8789473684211 17.6729623680361 24.0078098262899 2.98726054762448 4.86449368152181 1.6586934038649
12 8.32105263157895 13.7669042604383 23.3521394908294 4.49240349421019 2.86047524648353 1.45242050517736
