"anio" "mes" "ppAcc" "mTmax" "mTmin"
1970 1 -100 -16.331559084028 -8.1784932297373
1970 2 534.339815762538 -24.549278342382 16.8787377278757
1970 3 -100 -25.4799564958 4.2202017836583
1970 4 -100 -2.127402032574 11.4294545777305
1970 5 -85.0956696878147 -7.23336239465205 10.196599825632
1970 6 87.904788867354 -28.989282385834 16.689033861448
1970 7 -9.33197348291687 -15.285582579242 14.744120093397
1970 8 -32.0581389972103 -4.52382973562997 15.371978332929
1970 9 65.94895749702 -19.943284936479 15.180399274048
1970 10 -98.61714737258 6.92427035330301 -0.825437788018508
1970 11 26.5198816956951 -22.055978054057 -21.0330141006594
1970 12 -100 18.260266208706 -18.3040303488524
1971 1 -27.5563258232236 5.09701234454301 7.5357924845484
1971 2 -100 -4.72784977095301 -18.6569765578386
1971 3 -100 0.649075762263998 9.0589114610776
1971 4 -100 -13.794068699241 -10.2372120889362
1971 5 150.889560255119 -14.007555943039 16.648212728858
1971 6 -12.0908556370998 -33.322615719167 10.022367194781
1971 7 -22.233554309026 -17.866227740532 10.873152351461
1971 8 81.6859076126325 -28.072216832404 10.210688010349
1971 9 36.8269955964288 -10.943284936479 23.847065940714
1971 10 -20.6242591860926 -5.65637480798799 26.5939170506913
1971 11 -100 -3.38931138738999 3.5225414548962
1971 12 -48.041237113402 2.61740906584897 11.3388267940047
1972 1 -33.4835355285962 -1.11266507481201 14.4136726688802
1972 2 -100 -8.12070691381003 -21.33554798641
1972 3 -43.7357630979498 -12.576730689349 -9.3281853131159
1972 4 -86.8092691622103 14.872597967426 -2.23721208893621
1972 5 293.101711983887 -4.65271723336201 -4.31952920662599
1972 6 -39.9703826302836 -22.322615719167 1.02236719478102
1972 7 -47.8327383987761 -13.350098708274 11.195732996623
1972 8 33.3066169330598 -7.749636187242 -7.53124747352201
1972 9 -16.6094932243387 3.72338173018701 -12.486267392619
1972 10 -30.5807981035165 2.408141321045 6.59391705069119
1972 11 46.0729543213934 -13.722644720724 42.5225414548962
1972 12 -92.5773195876289 0.0988905473299795 2.8203082754862
1973 1 65.9618717504331 -14.188701941171 -1.0356360868801
1973 2 -92.4257932446264 1.52215022904699 16.16445201359
1973 3 -100 -13.867053269994 9.0589114610776
1973 4 -100 -10.460735365907 1.09612124439709
1973 5 -61.4971466935213 -12.072072072072 23.422406277245
1973 6 -1.93819551819476 -19.322615719167 21.355700528114
1973 7 35.5430902600714 -14.640421288919 9.90541041597702
1973 8 124.325282448866 -28.394797477565 18.920365429703
1973 9 18.8915650925725 -6.60995160314599 13.513732607381
1973 10 86.1319636507307 -15.978955453149 21.7552073732723
1973 11 -100 -14.555978054057 -12.8584109260562
1973 12 -100 -20.049257600818 -20.4945065393286
1974 1 -32.8249566724437 0.700460620405003 4.4692900214942
1974 2 108.290685772774 -8.89451643762001 2.1763567754947
1974 3 21.1845102505697 -14.512214560316 16.155685654626
1974 4 91.2655971479499 -18.794068699241 10.0961212443971
1974 5 68.9157435381 -17.555943039814 11.809503051439
1974 6 -89.4444565430432 -17.655949052501 13.355700528114
1974 7 -5.60938296787353 -23.995259998597 3.13121686759001
1974 8 -4.99853573575437 -9.68512005820998 16.339720268413
1974 9 0.863683916016053 -7.44328493647899 7.847065940714
1974 10 -55.7487159225603 -20.817665130568 -7.27705069124431
1974 11 -71.2454814327966 -24.734549482628 9.9987319310866
1974 12 -53.979381443299 -14.715924267484 22.672160127338
1975 1 151.57712305026 -19.73632098879 11.607221055977
1975 2 -100 -32.049278342382 0.0930234421613996
1975 3 -100 -13.221891979671 17.7685888804325
1975 4 -100 6.87259796742598 18.0961212443971
1975 5 -8.71097683786505 -16.910781749491 20.519180470794
1975 6 -5.80587556349192 2.010717614166 8.355700528114
1975 7 -7.70015298317185 4.23054645301601 18.292507190171
1975 8 5.13417284483411 -18.717378122726 9.565526720026
1975 9 -81.5098654599421 -3.27661826981299 -8.48626739261901
1975 10 -100 -4.04347158218098 -32.438341013825
1975 11 -100 1.944021945943 -3.8107918784372
1975 12 174.639175257732 -6.866461901893 -8.0160119156727
1976 1 -100 13.403463957446 -8.1669724924101
1976 2 388.536335721597 -41.348220141323 -49.0736432245053
1976 3 -100 19.68133382678 21.3169759772067
1976 4 369.919786096256 -77.460735365907 -7.57054542226951
1976 5 -100 -28.846265620459 -23.6743679163032
